ticker,symbol,future,tframe,today,expiry,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2025-12-30 16:00:00,1767110400,167615.0,167790.0,167555.0,167685.0,81,5,107
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2025-12-30 17:00:00,1767114000,167660.0,167730.0,167300.0,167385.0,165,5,391
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2025-12-30 18:00:00,1767117600,167355.0,167395.0,167070.0,167080.0,96,5,210
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 09:00:00,1767344400,167265.0,168070.0,167265.0,168055.0,391,5,1280
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 10:00:00,1767348000,168095.0,168310.0,166685.0,166800.0,628,5,3126
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 11:00:00,1767351600,166705.0,167245.0,166485.0,166750.0,225,5,462
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 12:00:00,1767355200,166845.0,166945.0,166190.0,166395.0,149,5,264
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 13:00:00,1767358800,166355.0,166420.0,166025.0,166175.0,99,5,203
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 14:00:00,1767362400,166220.0,166235.0,165925.0,165955.0,90,5,222
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 15:00:00,1767366000,165965.0,166165.0,165835.0,165940.0,158,5,622
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 16:00:00,1767369600,165960.0,166360.0,165960.0,166255.0,72,5,157
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 17:00:00,1767373200,166250.0,166315.0,165980.0,166080.0,94,5,283
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-02 18:00:00,1767376800,166080.0,166210.0,165905.0,165930.0,176,5,1353
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 09:00:00,1767603600,166575.0,166925.0,166120.0,166455.0,416,5,1559
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 10:00:00,1767607200,166535.0,166650.0,165870.0,166545.0,254,5,671
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 11:00:00,1767610800,166500.0,166865.0,166070.0,166160.0,215,5,439
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 12:00:00,1767614400,166200.0,167250.0,166080.0,167225.0,218,5,445
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 13:00:00,1767618000,167270.0,167425.0,166875.0,167400.0,426,5,2494
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 14:00:00,1767621600,167400.0,167730.0,167325.0,167670.0,201,5,1762
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 15:00:00,1767625200,167720.0,167800.0,167590.0,167785.0,83,5,286
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 16:00:00,1767628800,167785.0,167860.0,167600.0,167600.0,184,5,1145
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 17:00:00,1767632400,167545.0,167720.0,167475.0,167680.0,102,5,559
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-05 18:00:00,1767636000,167660.0,167695.0,167520.0,167670.0,133,5,1724
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 09:00:00,1767690000,167640.0,168960.0,167620.0,168730.0,586,5,1711
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 10:00:00,1767693600,168740.0,169720.0,168670.0,169370.0,883,5,6886
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 11:00:00,1767697200,169355.0,169915.0,168920.0,169305.0,850,5,6930
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 12:00:00,1767700800,169365.0,169760.0,169225.0,169430.0,192,5,703
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 13:00:00,1767704400,169475.0,169540.0,169160.0,169450.0,75,5,185
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 14:00:00,1767708000,169505.0,169600.0,169305.0,169425.0,73,5,312
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 15:00:00,1767711600,169405.0,169600.0,169245.0,169505.0,108,5,378
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 16:00:00,1767715200,169540.0,169570.0,169010.0,169095.0,95,5,262
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 17:00:00,1767718800,169170.0,169355.0,169110.0,169285.0,51,5,142
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-06 18:00:00,1767722400,169220.0,169500.0,169220.0,169500.0,75,5,1035
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 09:00:00,1767776400,169460.0,169655.0,168880.0,168905.0,361,5,1395
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 10:00:00,1767780000,168900.0,169005.0,168230.0,168305.0,781,5,3042
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 11:00:00,1767783600,168330.0,168345.0,167555.0,167715.0,369,5,1027
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 12:00:00,1767787200,167735.0,167765.0,167325.0,167695.0,263,5,608
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 13:00:00,1767790800,167655.0,167835.0,167595.0,167725.0,348,5,2246
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 14:00:00,1767794400,167750.0,167750.0,167525.0,167525.0,81,5,431
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 15:00:00,1767798000,167625.0,167790.0,167500.0,167715.0,79,5,330
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 16:00:00,1767801600,167710.0,167720.0,167600.0,167675.0,18,5,105
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 17:00:00,1767805200,167690.0,167725.0,167400.0,167505.0,77,5,481
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-07 18:00:00,1767808800,167465.0,167555.0,167385.0,167430.0,186,5,2182
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 09:00:00,1767862800,167500.0,167800.0,167065.0,167545.0,366,5,1848
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 10:00:00,1767866400,167525.0,168135.0,167350.0,167615.0,630,5,1857
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 11:00:00,1767870000,167590.0,168350.0,167470.0,167770.0,952,5,2899
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 12:00:00,1767873600,167765.0,168210.0,167765.0,168030.0,214,5,779
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 13:00:00,1767877200,168000.0,168125.0,167760.0,167995.0,48,5,80
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 14:00:00,1767880800,168065.0,168135.0,167850.0,167885.0,256,5,737
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 15:00:00,1767884400,167950.0,168170.0,167720.0,167895.0,351,5,1079
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 16:00:00,1767888000,167910.0,168185.0,167910.0,168075.0,56,5,87
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 17:00:00,1767891600,168055.0,168260.0,167905.0,168225.0,98,5,272
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-08 18:00:00,1767895200,168190.0,168250.0,168145.0,168250.0,48,5,82
