ticker,symbol,future,expiry,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITK25,K25,2025-05-31,D1,2025-05-12,1747008000,592660.0,598540.0,577900.0,586280.0,202478,20,308704
BIT,BITK25,K25,2025-05-31,D1,2025-05-13,1747094400,591940.0,593840.0,583820.0,591480.0,179286,20,304727
BIT,BITK25,K25,2025-05-31,D1,2025-05-14,1747180800,587940.0,589880.0,581000.0,588580.0,161410,20,271774
BIT,BITK25,K25,2025-05-31,D1,2025-05-15,1747267200,581700.0,595900.0,575620.0,592720.0,193546,20,338108
BIT,BITK25,K25,2025-05-31,D1,2025-05-16,1747353600,591980.0,597780.0,588500.0,591020.0,157335,20,274195
BIT,BITK25,K25,2025-05-31,D1,2025-05-19,1747612800,586980.0,601480.0,584240.0,598380.0,169169,20,296991
BIT,BITK25,K25,2025-05-31,D1,2025-05-20,1747699200,596280.0,611720.0,592940.0,607200.0,174219,20,302254
BIT,BITK25,K25,2025-05-31,D1,2025-05-21,1747785600,607220.0,624460.0,603080.0,612940.0,255482,20,432286
BIT,BITK25,K25,2025-05-31,D1,2025-05-22,1747872000,628760.0,643260.0,625740.0,641260.0,170344,20,314203
BIT,BITK25,K25,2025-05-31,D1,2025-05-23,1747958400,626180.0,629260.0,610600.0,614660.0,165364,20,304731
BIT,BITK25,K25,2025-05-31,D1,2025-05-26,1748217600,622000.0,627800.0,619000.0,621280.0,109016,20,155350
BIT,BITK25,K25,2025-05-31,D1,2025-05-27,1748304000,622520.0,628860.0,615360.0,615860.0,150844,20,243127
BIT,BITK25,K25,2025-05-31,D1,2025-05-28,1748390400,617160.0,620140.0,608560.0,610800.0,154245,20,247207
BIT,BITK25,K25,2025-05-31,D1,2025-05-29,1748476800,618780.0,620200.0,597560.0,600960.0,171659,20,274588
BIT,BITK25,K25,2025-05-31,D1,2025-05-30,1748563200,601080.0,606100.0,592180.0,596360.0,11477,20,15903
BIT,BITM25,M25,2025-06-28,D1,2025-05-27,1748304000,629960.0,633000.0,625800.0,625800.0,10,20,11
BIT,BITM25,M25,2025-06-28,D1,2025-05-28,1748390400,623860.0,626000.0,618660.0,618660.0,32,20,33
BIT,BITM25,M25,2025-06-28,D1,2025-05-29,1748476800,626640.0,628120.0,605600.0,610000.0,230,20,1134
BIT,BITM25,M25,2025-06-28,D1,2025-05-30,1748563200,608200.0,612740.0,599220.0,608080.0,196078,20,330608
BIT,BITM25,M25,2025-06-28,D1,2025-06-02,1748822400,600320.0,603500.0,595220.0,602220.0,184434,20,314316
BIT,BITM25,M25,2025-06-28,D1,2025-06-03,1748908800,604740.0,610840.0,600440.0,601560.0,200993,20,341854
BIT,BITM25,M25,2025-06-28,D1,2025-06-04,1748995200,599000.0,601480.0,592300.0,595240.0,157061,20,267729
BIT,BITM25,M25,2025-06-28,D1,2025-06-05,1749081600,596840.0,600800.0,564340.0,568500.0,228553,20,400662
BIT,BITM25,M25,2025-06-28,D1,2025-06-06,1749168000,586500.0,597400.0,584420.0,586640.0,184713,20,320897
BIT,BITM25,M25,2025-06-28,D1,2025-06-09,1749427200,605900.0,619560.0,601800.0,619560.0,183806,20,318297
BIT,BITM25,M25,2025-06-28,D1,2025-06-10,1749513600,613620.0,619960.0,607020.0,613480.0,183366,20,315897
BIT,BITM25,M25,2025-06-28,D1,2025-06-11,1749600000,611240.0,616540.0,605300.0,606840.0,174552,20,301329
BIT,BITM25,M25,2025-06-28,D1,2025-06-12,1749686400,596000.0,605400.0,589680.0,592500.0,175214,20,300315
BIT,BITM25,M25,2025-06-28,D1,2025-06-13,1749772800,588520.0,591920.0,581240.0,588320.0,176695,20,301817
BIT,BITM25,M25,2025-06-28,D1,2025-06-16,1750032000,595180.0,601620.0,589840.0,599940.0,114325,20,483256
BIT,BITM25,M25,2025-06-28,D1,2025-06-17,1750118400,584100.0,584980.0,569220.0,576280.0,191555,20,1338978
BIT,BITM25,M25,2025-06-28,D1,2025-06-18,1750204800,578880.0,580180.0,571420.0,576200.0,242886,20,1466517
BIT,BITM25,M25,2025-06-28,D1,2025-06-20,1750377600,583460.0,584860.0,565500.0,571940.0,219459,20,1674380
BIT,BITM25,M25,2025-06-28,D1,2025-06-23,1750636800,561520.0,575340.0,551960.0,572920.0,265477,20,1835581
BIT,BITM25,M25,2025-06-28,D1,2025-06-24,1750723200,578380.0,586700.0,577000.0,586160.0,156284,20,896439
BIT,BITM25,M25,2025-06-28,D1,2025-06-25,1750809600,591040.0,602400.0,591040.0,599260.0,161740,20,1056290
BIT,BITM25,M25,2025-06-28,D1,2025-06-26,1750896000,595580.0,599160.0,579100.0,588980.0,138536,20,761236
BIT,BITM25,M25,2025-06-28,D1,2025-06-27,1750982400,585580.0,589500.0,583040.0,587980.0,15417,20,54453
BIT,BITN25,N25,2025-07-27,D1,2025-06-24,1750723200,591480.0,592000.0,591480.0,591960.0,5,20,36
BIT,BITN25,N25,2025-07-27,D1,2025-06-25,1750809600,601000.0,608180.0,601000.0,607520.0,111,20,239
BIT,BITN25,N25,2025-07-27,D1,2025-06-26,1750896000,605520.0,607000.0,592720.0,596700.0,764,20,3047
BIT,BITN25,N25,2025-07-27,D1,2025-06-27,1750982400,595000.0,604080.0,591020.0,595460.0,124699,20,802687
BIT,BITN25,N25,2025-07-27,D1,2025-06-30,1751241600,598560.0,601040.0,588320.0,589120.0,128953,20,706997
BIT,BITN25,N25,2025-07-27,D1,2025-07-01,1751328000,585000.0,591060.0,580500.0,583500.0,119279,20,745502
BIT,BITN25,N25,2025-07-27,D1,2025-07-02,1751414400,592780.0,603160.0,591920.0,601180.0,130034,20,823825
BIT,BITN25,N25,2025-07-27,D1,2025-07-03,1751500800,602060.0,605460.0,597620.0,601260.0,113816,20,853905
BIT,BITN25,N25,2025-07-27,D1,2025-07-04,1751587200,596660.0,597220.0,585420.0,589220.0,81010,20,494425
BIT,BITN25,N25,2025-07-27,D1,2025-07-07,1751846400,593580.0,599580.0,593400.0,597640.0,114758,20,673566
BIT,BITN25,N25,2025-07-27,D1,2025-07-08,1751932800,601380.0,601500.0,594860.0,597420.0,89934,20,455594
BIT,BITN25,N25,2025-07-27,D1,2025-07-09,1752019200,600300.0,628300.0,597260.0,625740.0,154161,20,766834
BIT,BITN25,N25,2025-07-27,D1,2025-07-10,1752105600,628620.0,656300.0,615780.0,646000.0,149817,20,798135
BIT,BITN25,N25,2025-07-27,D1,2025-07-11,1752192000,659120.0,665200.0,654120.0,660060.0,124549,20,581078
BIT,BITN25,N25,2025-07-27,D1,2025-07-14,1752451200,680000.0,683340.0,666640.0,674480.0,141350,20,604380
BIT,BITN25,N25,2025-07-27,D1,2025-07-15,1752537600,657140.0,663100.0,646720.0,653420.0,157074,20,829016
BIT,BITN25,N25,2025-07-27,D1,2025-07-16,1752624000,664420.0,673000.0,659740.0,671780.0,138801,20,716386
BIT,BITN25,N25,2025-07-27,D1,2025-07-17,1752710400,662860.0,674420.0,658720.0,673020.0,120548,20,600135
BIT,BITN25,N25,2025-07-27,D1,2025-07-18,1752796800,666660.0,667980.0,652940.0,657480.0,119436,20,540428
BIT,BITN25,N25,2025-07-27,D1,2025-07-21,1753056000,658720.0,668160.0,650960.0,653360.0,115313,20,615496
BIT,BITN25,N25,2025-07-27,D1,2025-07-22,1753142400,664080.0,671640.0,658920.0,667520.0,116819,20,631410
BIT,BITN25,N25,2025-07-27,D1,2025-07-23,1753228800,661620.0,664160.0,649520.0,650460.0,110516,20,592039
BIT,BITN25,N25,2025-07-27,D1,2025-07-24,1753315200,656540.0,662560.0,653860.0,655760.0,102891,20,602100
BIT,BITN25,N25,2025-07-27,D1,2025-07-25,1753401600,648700.0,652000.0,637600.0,649860.0,16332,20,65904
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-22,1753142400,670000.0,673000.0,670000.0,673000.0,2,20,2
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-23,1753228800,673500.0,673500.0,658000.0,658000.0,116,20,381
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-24,1753315200,664820.0,672400.0,664000.0,667520.0,1420,20,5892
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-25,1753401600,657320.0,670540.0,648780.0,666640.0,93691,20,490459
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-28,1753660800,674340.0,678460.0,666340.0,667240.0,97222,20,434127
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-29,1753747200,673600.0,677720.0,660720.0,663320.0,103897,20,589457
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-30,1753833600,664520.0,676120.0,654580.0,660260.0,109179,20,696526
BIT,BITQ25,Q25,2025-08-30,D1,2025-07-31,1753920000,667740.0,676780.0,660200.0,662160.0,110818,20,662601
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-01,1754006400,655020.0,656900.0,632500.0,636080.0,156526,20,1158964
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-04,1754265600,639360.0,646060.0,632020.0,639040.0,105096,20,544236
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-05,1754352000,641840.0,642640.0,626860.0,633680.0,120672,20,673909
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-06,1754438400,636160.0,640120.0,628500.0,635620.0,99324,20,549607
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-07,1754524800,644920.0,645640.0,638660.0,643620.0,96117,20,498203
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-08,1754611200,642460.0,643400.0,634180.0,641620.0,99145,20,556683
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-11,1754870400,661840.0,663060.0,650560.0,653000.0,113168,20,604007
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-12,1754956800,650000.0,654600.0,647100.0,654420.0,106582,20,620698
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-13,1755043200,655560.0,672000.0,652820.0,669580.0,150347,20,891393
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-14,1755129600,664820.0,664820.0,640060.0,642340.0,150633,20,916904
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-15,1755216000,648960.0,648960.0,634800.0,636140.0,113373,20,689000
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-18,1755475200,624000.0,639820.0,624000.0,639140.0,107754,20,584408
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-19,1755561600,631500.0,638820.0,622120.0,626720.0,112049,20,638550
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-20,1755648000,626980.0,631160.0,617140.0,630300.0,125166,20,693278
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-21,1755734400,623860.0,626980.0,615500.0,617360.0,147019,20,757186
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-22,1755820800,617200.0,639240.0,612440.0,638120.0,140169,20,778786
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-25,1756080000,607840.0,612400.0,589480.0,589700.0,148299,20,896198
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-26,1756166400,595000.0,609920.0,593900.0,605440.0,123771,20,715214
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-27,1756252800,608000.0,615880.0,602860.0,607780.0,123443,20,701932
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-28,1756339200,613000.0,615920.0,605360.0,606540.0,103267,20,600320
BIT,BITQ25,Q25,2025-08-30,D1,2025-08-29,1756425600,596500.0,602160.0,583280.0,585500.0,17950,20,53816
BIT,BITU25,U25,2025-09-27,D1,2025-08-25,1756080000,614060.0,620560.0,607000.0,607000.0,12,20,21
BIT,BITU25,U25,2025-09-27,D1,2025-08-26,1756166400,606580.0,611720.0,600940.0,611720.0,5,20,12
BIT,BITU25,U25,2025-09-27,D1,2025-08-27,1756252800,615780.0,622960.0,610740.0,613480.0,48,20,96
BIT,BITU25,U25,2025-09-27,D1,2025-08-28,1756339200,611480.0,623560.0,611480.0,616260.0,806,20,12545
BIT,BITU25,U25,2025-09-27,D1,2025-08-29,1756425600,606980.0,611200.0,590440.0,591300.0,98649,20,568900
BIT,BITU25,U25,2025-09-27,D1,2025-09-01,1756684800,597120.0,602900.0,594540.0,595520.0,101525,20,494182
BIT,BITU25,U25,2025-09-27,D1,2025-09-02,1756771200,606780.0,618720.0,602600.0,616220.0,129375,20,786557
BIT,BITU25,U25,2025-09-27,D1,2025-09-03,1756857600,617500.0,621860.0,611400.0,617600.0,116312,20,703731
BIT,BITU25,U25,2025-09-27,D1,2025-09-04,1756944000,612000.0,613140.0,602940.0,607040.0,108446,20,620470
BIT,BITU25,U25,2025-09-27,D1,2025-09-05,1757030400,617000.0,618640.0,600400.0,607020.0,113984,20,698485
BIT,BITU25,U25,2025-09-27,D1,2025-09-08,1757289600,611100.0,619240.0,610560.0,613000.0,77971,20,479777
BIT,BITU25,U25,2025-09-27,D1,2025-09-09,1757376000,615100.0,618520.0,605600.0,609240.0,110445,20,603767
BIT,BITU25,U25,2025-09-27,D1,2025-09-10,1757462400,614880.0,623980.0,614600.0,620000.0,108533,20,629503
BIT,BITU25,U25,2025-09-27,D1,2025-09-11,1757548800,622600.0,625400.0,617040.0,621820.0,100060,20,566751
BIT,BITU25,U25,2025-09-27,D1,2025-09-12,1757635200,625120.0,630420.0,620240.0,627380.0,97090,20,538984
BIT,BITU25,U25,2025-09-27,D1,2025-09-15,1757894400,620060.0,620060.0,612020.0,617200.0,84056,20,421216
BIT,BITU25,U25,2025-09-27,D1,2025-09-16,1757980800,614860.0,623480.0,612720.0,622120.0,91899,20,530528
BIT,BITU25,U25,2025-09-27,D1,2025-09-17,1758067200,620020.0,621200.0,611120.0,617480.0,104833,20,594441
BIT,BITU25,U25,2025-09-27,D1,2025-09-18,1758153600,622980.0,628700.0,620140.0,626640.0,86373,20,507915
BIT,BITU25,U25,2025-09-27,D1,2025-09-19,1758240000,623100.0,624020.0,614720.0,617120.0,78857,20,408504
BIT,BITU25,U25,2025-09-27,D1,2025-09-22,1758499200,603560.0,610560.0,599720.0,603320.0,82184,20,463282
BIT,BITU25,U25,2025-09-27,D1,2025-09-23,1758585600,605000.0,606000.0,587820.0,591580.0,90674,20,505940
BIT,BITU25,U25,2025-09-27,D1,2025-09-24,1758672000,599600.0,608000.0,598520.0,603820.0,73647,20,423428
BIT,BITU25,U25,2025-09-27,D1,2025-09-25,1758758400,593640.0,597820.0,582020.0,586240.0,107924,20,662895
BIT,BITU25,U25,2025-09-27,D1,2025-09-26,1758844800,584660.0,587400.0,579580.0,581960.0,15762,20,41899
BIT,BITV25,V25,2025-11-01,D1,2025-09-23,1758585600,605120.0,605120.0,598620.0,599360.0,5,20,5
BIT,BITV25,V25,2025-11-01,D1,2025-09-24,1758672000,609580.0,617800.0,609580.0,613940.0,2701,20,5315
BIT,BITV25,V25,2025-11-01,D1,2025-09-25,1758758400,603200.0,615840.0,592000.0,597100.0,2175,20,15613
BIT,BITV25,V25,2025-11-01,D1,2025-09-26,1758844800,594980.0,597940.0,589500.0,594020.0,71533,20,415711
BIT,BITV25,V25,2025-11-01,D1,2025-09-29,1759104000,607300.0,619120.0,604040.0,618300.0,96215,20,566626
BIT,BITV25,V25,2025-11-01,D1,2025-09-30,1759190400,612040.0,624500.0,608520.0,624500.0,89213,20,494964
BIT,BITV25,V25,2025-11-01,D1,2025-10-01,1759276800,629940.0,639900.0,626840.0,635620.0,96053,20,616638
BIT,BITV25,V25,2025-11-01,D1,2025-10-02,1759363200,638560.0,656280.0,638320.0,653220.0,118147,20,674044
BIT,BITV25,V25,2025-11-01,D1,2025-10-03,1759449600,651560.0,672380.0,650920.0,662660.0,168190,20,1140159
BIT,BITV25,V25,2025-11-01,D1,2025-10-06,1759708800,673580.0,680400.0,670320.0,671500.0,124448,20,725083
BIT,BITV25,V25,2025-11-01,D1,2025-10-07,1759795200,672260.0,677720.0,653560.0,662460.0,139637,20,876397
BIT,BITV25,V25,2025-11-01,D1,2025-10-08,1759881600,666000.0,672780.0,656360.0,665500.0,139317,20,792523
BIT,BITV25,V25,2025-11-01,D1,2025-10-09,1759968000,661820.0,667980.0,650140.0,659940.0,132873,20,790551
BIT,BITV25,V25,2025-11-01,D1,2025-10-10,1760054400,660520.0,675800.0,568800.0,611000.0,152481,20,977361
BIT,BITV25,V25,2025-11-01,D1,2025-10-13,1760313600,635400.0,639900.0,626420.0,638280.0,133670,20,799315
BIT,BITV25,V25,2025-11-01,D1,2025-10-14,1760400000,617220.0,626320.0,609880.0,625920.0,143857,20,834528
BIT,BITV25,V25,2025-11-01,D1,2025-10-15,1760486400,616960.0,617920.0,605660.0,610300.0,129686,20,771442
BIT,BITV25,V25,2025-11-01,D1,2025-10-16,1760572800,610780.0,614300.0,588880.0,592820.0,156020,20,951574
BIT,BITV25,V25,2025-11-01,D1,2025-10-17,1760659200,579500.0,585900.0,572220.0,583820.0,131909,20,817694
BIT,BITV25,V25,2025-11-01,D1,2025-10-20,1760918400,603000.0,604500.0,593940.0,600840.0,106716,20,593455
BIT,BITV25,V25,2025-11-01,D1,2025-10-21,1761004800,588460.0,616720.0,585460.0,598980.0,159349,20,1024610
BIT,BITV25,V25,2025-11-01,D1,2025-10-22,1761091200,583580.0,591380.0,578300.0,580500.0,126397,20,796990
BIT,BITV25,V25,2025-11-01,D1,2025-10-23,1761177600,592460.0,602040.0,587760.0,592560.0,110239,20,638566
BIT,BITV25,V25,2025-11-01,D1,2025-10-24,1761264000,600620.0,605560.0,592760.0,599060.0,89120,20,469032
BIT,BITV25,V25,2025-11-01,D1,2025-10-27,1761523200,620760.0,623840.0,614480.0,615920.0,78738,20,378181
BIT,BITV25,V25,2025-11-01,D1,2025-10-28,1761609600,616460.0,625480.0,558000.0,604700.0,130123,20,674292
BIT,BITV25,V25,2025-11-01,D1,2025-10-29,1761696000,607720.0,608880.0,586860.0,598360.0,122439,20,735982
BIT,BITV25,V25,2025-11-01,D1,2025-10-30,1761782400,590000.0,590280.0,571300.0,577040.0,121266,20,687174
BIT,BITV25,V25,2025-11-01,D1,2025-10-31,1761868800,586200.0,598740.0,583040.0,588880.0,15355,20,47097
BIT,BITX25,X25,2025-11-29,D1,2025-10-24,1761264000,597180.0,597180.0,597180.0,597180.0,1,20,5
BIT,BITX25,X25,2025-11-29,D1,2025-10-27,1761523200,622220.0,624240.0,622220.0,624240.0,2,20,11
BIT,BITX25,X25,2025-11-29,D1,2025-10-28,1761609600,622140.0,632220.0,610000.0,610000.0,56,20,83
BIT,BITX25,X25,2025-11-29,D1,2025-10-29,1761696000,601760.0,617800.0,599000.0,604380.0,398,20,8119
BIT,BITX25,X25,2025-11-29,D1,2025-10-30,1761782400,601520.0,601520.0,580620.0,588480.0,1056,20,10603
BIT,BITX25,X25,2025-11-29,D1,2025-10-31,1761868800,599200.0,606440.0,591120.0,596200.0,96197,20,567110
BIT,BITX25,X25,2025-11-29,D1,2025-11-03,1762128000,586620.0,589360.0,570320.0,579020.0,119716,20,629999
BIT,BITX25,X25,2025-11-29,D1,2025-11-04,1762214400,568980.0,570560.0,542960.0,545600.0,192385,20,1057785
BIT,BITX25,X25,2025-11-29,D1,2025-11-05,1762300800,556160.0,566340.0,553560.0,560980.0,120162,20,602729
BIT,BITX25,X25,2025-11-29,D1,2025-11-06,1762387200,558460.0,558920.0,542540.0,544920.0,147769,20,797839
BIT,BITX25,X25,2025-11-29,D1,2025-11-07,1762473600,542200.0,559220.0,536220.0,555640.0,148910,20,741803
BIT,BITX25,X25,2025-11-29,D1,2025-11-10,1762732800,569500.0,571760.0,560900.0,562600.0,115983,20,600893
BIT,BITX25,X25,2025-11-29,D1,2025-11-11,1762819200,561740.0,562760.0,544960.0,545600.0,114203,20,576282
BIT,BITX25,X25,2025-11-29,D1,2025-11-12,1762905600,556640.0,559860.0,537260.0,541700.0,136476,20,760742
BIT,BITX25,X25,2025-11-29,D1,2025-11-13,1762992000,548580.0,550480.0,520940.0,523500.0,166079,20,977251
BIT,BITX25,X25,2025-11-29,D1,2025-11-14,1763078400,512580.0,517500.0,501080.0,503800.0,166563,20,927384
BIT,BITX25,X25,2025-11-29,D1,2025-11-17,1763337600,509020.0,512060.0,488460.0,490020.0,177243,20,942951
BIT,BITX25,X25,2025-11-29,D1,2025-11-18,1763424000,490300.0,501580.0,486000.0,496560.0,151691,20,744174
BIT,BITX25,X25,2025-11-29,D1,2025-11-19,1763510400,489000.0,493980.0,474200.0,480760.0,156764,20,910832
BIT,BITX25,X25,2025-11-29,D1,2025-11-21,1763683200,444000.0,463260.0,435420.0,460300.0,186094,20,1062563
BIT,BITX25,X25,2025-11-29,D1,2025-11-24,1763942400,466780.0,481980.0,460820.0,480500.0,152568,20,828154
BIT,BITX25,X25,2025-11-29,D1,2025-11-25,1764028800,472200.0,475320.0,463880.0,470700.0,147458,20,857977
BIT,BITX25,X25,2025-11-29,D1,2025-11-26,1764115200,468760.0,483480.0,464760.0,481820.0,138076,20,772502
BIT,BITX25,X25,2025-11-29,D1,2025-11-27,1764201600,488460.0,493300.0,483740.0,490600.0,103147,20,517724
BIT,BITX25,X25,2025-11-29,D1,2025-11-28,1764288000,488920.0,495980.0,480440.0,486680.0,17197,20,41068
BIT,BITZ25,Z25,2025-12-24,D1,2025-11-21,1763683200,460520.0,460520.0,460520.0,460520.0,1,20,1
BIT,BITZ25,Z25,2025-12-24,D1,2025-11-24,1763942400,468800.0,478320.0,468800.0,478320.0,5,20,16
BIT,BITZ25,Z25,2025-12-24,D1,2025-11-25,1764028800,478680.0,478840.0,469000.0,475000.0,6,20,20
BIT,BITZ25,Z25,2025-12-24,D1,2025-11-26,1764115200,471480.0,491220.0,471460.0,488160.0,1666,20,5890
BIT,BITZ25,Z25,2025-12-24,D1,2025-11-27,1764201600,495880.0,500320.0,491700.0,496300.0,660,20,3484
BIT,BITZ25,Z25,2025-12-24,D1,2025-11-28,1764288000,498300.0,502640.0,487320.0,491680.0,121248,20,655207
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-01,1764547200,465000.0,468240.0,453260.0,466100.0,156551,20,844715
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-02,1764633600,473060.0,497440.0,471360.0,492100.0,142479,20,856586
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-03,1764720000,499860.0,501880.0,491360.0,500440.0,143824,20,791074
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-04,1764806400,497980.0,499420.0,487200.0,494440.0,129140,20,721470
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-05,1764892800,489420.0,493300.0,480840.0,490460.0,142395,20,853400
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-08,1765152000,503000.0,504580.0,489980.0,498360.0,109935,20,579142
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-09,1765238400,496140.0,518320.0,493960.0,510160.0,131709,20,685863
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-10,1765324800,504600.0,519640.0,502040.0,508680.0,118631,20,635739
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-11,1765411200,497160.0,508540.0,485740.0,508540.0,102075,20,583022
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-12,1765497600,506120.0,506120.0,487180.0,491620.0,91095,20,546248
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-15,1765756800,486480.0,487940.0,463940.0,467560.0,123403,20,681196
BIT,BITZ25,Z25,2025-12-24,D1,2025-12-16,1765843200,474020.0,486820.0,470540.0,484820.0,102002,20,537721
