ticker,symbol,future,expiry,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITV25,V25,2025-11-01,M30,2025-10-17 17:30:00,1760722200,582320.0,583600.0,581720.0,582500.0,2912,20,15388
BIT,BITV25,V25,2025-11-01,M30,2025-10-17 18:00:00,1760724000,582460.0,584900.0,582060.0,583820.0,1893,20,9584
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 09:00:00,1760950800,603000.0,604500.0,601200.0,602900.0,4131,20,17696
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 09:30:00,1760952600,602880.0,603420.0,599880.0,599960.0,4685,20,16894
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 10:00:00,1760954400,600080.0,600260.0,597360.0,598320.0,4756,20,22548
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 10:30:00,1760956200,598320.0,602000.0,597300.0,601680.0,9034,20,46579
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 11:00:00,1760958000,601680.0,602260.0,597800.0,601540.0,8095,20,40330
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 11:30:00,1760959800,601560.0,602860.0,600280.0,601500.0,5695,20,28577
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 12:00:00,1760961600,601500.0,603980.0,600360.0,601740.0,6335,20,35172
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 12:30:00,1760963400,601680.0,603820.0,600420.0,600600.0,6173,20,37514
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 13:00:00,1760965200,600600.0,601840.0,597780.0,599760.0,8190,20,52532
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 13:30:00,1760967000,599800.0,599800.0,595020.0,598020.0,8481,20,54742
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 14:00:00,1760968800,598000.0,600660.0,596400.0,597020.0,7339,20,44683
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 14:30:00,1760970600,597080.0,597380.0,593940.0,596360.0,6614,20,39000
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 15:00:00,1760972400,596380.0,598120.0,595400.0,597900.0,4661,20,28312
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 15:30:00,1760974200,597960.0,599460.0,597440.0,599180.0,4180,20,26468
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 16:00:00,1760976000,599280.0,600260.0,597360.0,598920.0,4995,20,27871
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 16:30:00,1760977800,598940.0,599620.0,597520.0,598620.0,5447,20,31401
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 17:00:00,1760979600,598680.0,601340.0,597760.0,600160.0,4252,20,25418
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 17:30:00,1760981400,600160.0,601200.0,599760.0,601040.0,2239,20,10660
BIT,BITV25,V25,2025-11-01,M30,2025-10-20 18:00:00,1760983200,600980.0,601720.0,598780.0,600840.0,1414,20,7058
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 09:00:00,1761037200,588460.0,592460.0,587060.0,591020.0,6093,20,30132
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 09:30:00,1761039000,590820.0,592260.0,588860.0,589120.0,6865,20,32674
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 10:00:00,1761040800,589120.0,590320.0,585460.0,590020.0,7863,20,41088
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 10:30:00,1761042600,590020.0,591720.0,587340.0,588720.0,9497,20,52585
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 11:00:00,1761044400,588840.0,599560.0,588700.0,594880.0,14759,20,96127
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 11:30:00,1761046200,594880.0,608500.0,594720.0,607640.0,13391,20,89956
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 12:00:00,1761048000,607720.0,612020.0,605280.0,611020.0,14367,20,95045
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 12:30:00,1761049800,611020.0,613720.0,609700.0,613040.0,9626,20,68242
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 13:00:00,1761051600,612860.0,615920.0,611640.0,615060.0,7805,20,53750
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 13:30:00,1761053400,615160.0,616720.0,609200.0,609760.0,9356,20,64146
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 14:00:00,1761055200,609840.0,612700.0,606040.0,609060.0,13005,20,98263
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 14:30:00,1761057000,609120.0,610120.0,606460.0,606820.0,7432,20,56660
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 15:00:00,1761058800,606800.0,608120.0,605300.0,605920.0,7447,20,47724
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 15:30:00,1761060600,605880.0,607240.0,603240.0,606520.0,7712,20,45397
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 16:00:00,1761062400,606560.0,608180.0,604660.0,605560.0,5566,20,38973
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 16:30:00,1761064200,605560.0,607000.0,604720.0,605840.0,6627,20,34215
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 17:00:00,1761066000,605900.0,606040.0,599660.0,600500.0,7288,20,52519
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 17:30:00,1761067800,600400.0,602220.0,599440.0,600760.0,3327,20,19985
BIT,BITV25,V25,2025-11-01,M30,2025-10-21 18:00:00,1761069600,600520.0,601980.0,595720.0,598980.0,1323,20,7129
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 09:00:00,1761123600,583580.0,585060.0,581680.0,583960.0,5776,20,23339
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 09:30:00,1761125400,583960.0,586640.0,583300.0,584940.0,5067,20,22744
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 10:00:00,1761127200,585080.0,587640.0,584200.0,586520.0,5737,20,25742
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 10:30:00,1761129000,586540.0,590560.0,583320.0,589200.0,15803,20,99545
