ticker,symbol,future,expiry,tframe,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITQ25,Q25,2025-08-30,M5,1755696900.0,626320.0,626320.0,625320.0,626080.0,936.0,20.0,6565.0
BIT,BITQ25,Q25,2025-08-30,M5,1755697200.0,626040.0,626240.0,625180.0,625900.0,762.0,20.0,4237.0
BIT,BITQ25,Q25,2025-08-30,M5,1755697500.0,625900.0,626220.0,625480.0,625940.0,482.0,20.0,3054.0
BIT,BITQ25,Q25,2025-08-30,M5,1755697800.0,625940.0,626840.0,625940.0,626580.0,885.0,20.0,5503.0
BIT,BITQ25,Q25,2025-08-30,M5,1755698100.0,626460.0,626460.0,624420.0,624880.0,1362.0,20.0,8106.0
BIT,BITQ25,Q25,2025-08-30,M5,1755698400.0,624880.0,626360.0,624240.0,626080.0,1243.0,20.0,9357.0
BIT,BITQ25,Q25,2025-08-30,M5,1755698700.0,626060.0,628400.0,625880.0,628340.0,1955.0,20.0,14782.0
BIT,BITQ25,Q25,2025-08-30,M5,1755699000.0,628180.0,628800.0,626580.0,626580.0,1311.0,20.0,6367.0
BIT,BITQ25,Q25,2025-08-30,M5,1755699300.0,626640.0,627160.0,626220.0,626580.0,649.0,20.0,3313.0
BIT,BITQ25,Q25,2025-08-30,M5,1755699600.0,626620.0,627180.0,625900.0,626000.0,772.0,20.0,5047.0
BIT,BITQ25,Q25,2025-08-30,M5,1755699900.0,626040.0,626120.0,625320.0,625420.0,561.0,20.0,3175.0
BIT,BITQ25,Q25,2025-08-30,M5,1755700200.0,625520.0,626900.0,625280.0,626760.0,710.0,20.0,3434.0
BIT,BITQ25,Q25,2025-08-30,M5,1755700500.0,626780.0,627160.0,626220.0,627040.0,643.0,20.0,4379.0
BIT,BITQ25,Q25,2025-08-30,M5,1755700800.0,627100.0,627980.0,626520.0,627980.0,936.0,20.0,5993.0
BIT,BITQ25,Q25,2025-08-30,M5,1755701100.0,628000.0,628880.0,627160.0,627800.0,1385.0,20.0,9959.0
