
INDFUT;05/01/2024;09:00:00;132315.0;132345.0;132155.0;132280.0;138232600.0;1045
INDFUT;05/01/2024;09:01:00;132275.0;132445.0;132245.0;132370.0;150239950.0;1135
INDFUT;05/01/2024;09:02:00;132355.0;132370.0;132180.0;132250.0;173908750.0;1315
INDFUT;05/01/2024;09:03:00;132265.0;132300.0;132260.0;132275.0;25793625.0;195
INDFUT;05/01/2024;09:04:00;132285.0;132330.0;132275.0;132305.0;33737775.0;255
INDFUT;05/01/2024;09:05:00;132300.0;132300.0;132270.0;132270.0;17856450.0;135
INDFUT;05/01/2024;09:06:00;132275.0;132350.0;132270.0;132340.0;11248900.0;85
INDFUT;05/01/2024;09:07:00;132360.0;132405.0;132360.0;132395.0;43690350.0;330
INDFUT;05/01/2024;09:08:00;132385.0;132405.0;132365.0;132385.0;8605025.0;65
INDFUT;05/01/2024;09:09:00;132365.0;132410.0;132360.0;132405.0;7944300.0;60
INDFUT;05/01/2024;09:10:00;132395.0;132420.0;132370.0;132410.0;29792250.0;225
INDFUT;05/01/2024;09:11:00;132405.0;132460.0;132405.0;132455.0;22517350.0;170
INDFUT;05/01/2024;09:12:00;132445.0;132480.0;132420.0;132430.0;50985550.0;385
INDFUT;05/01/2024;09:13:00;132420.0;132440.0;132400.0;132415.0;21186400.0;160
INDFUT;05/01/2024;09:14:00;132430.0;132450.0;132430.0;132445.0;9271150.0;70
INDFUT;05/01/2024;09:15:00;132440.0;132440.0;132300.0;132315.0;60203325.0;455
INDFUT;05/01/2024;09:16:00;132315.0;132315.0;132285.0;132305.0;10584400.0;80
INDFUT;05/01/2024;09:17:00;132300.0;132340.0;132290.0;132340.0;23159500.0;175
INDFUT;05/01/2024;09:18:00;132345.0;132345.0;132295.0;132305.0;13892025.0;105
INDFUT;05/01/2024;09:19:00;132295.0;132300.0;132285.0;132295.0;3968850.0;30
INDFUT;05/01/2024;09:20:00;132310.0;132315.0;132285.0;132285.0;8598525.0;65
INDFUT;05/01/2024;09:21:00;132285.0;132300.0;132275.0;132275.0;10582000.0;80
INDFUT;05/01/2024;09:22:00;132280.0;132300.0;132260.0;132295.0;13890975.0;105
INDFUT;05/01/2024;09:23:00;132305.0;132305.0;132295.0;132295.0;3968850.0;30
INDFUT;05/01/2024;09:24:00;132290.0;132330.0;132290.0;132310.0;16538750.0;125
INDFUT;05/01/2024;09:25:00;132305.0;132320.0;132290.0;132305.0;21168800.0;160
INDFUT;05/01/2024;09:26:00;132300.0;132315.0;132295.0;132300.0;5292000.0;40
INDFUT;05/01/2024;09:27:00;132285.0;132305.0;132270.0;132295.0;17198350.0;130
INDFUT;05/01/2024;09:28:00;132300.0;132300.0;132275.0;132285.0;5952825.0;45
INDFUT;05/01/2024;09:29:00;132280.0;132280.0;132215.0;132215.0;50241700.0;380
INDFUT;05/01/2024;09:30:00;132215.0;132250.0;132215.0;132240.0;21819600.0;165
INDFUT;05/01/2024;09:31:00;132230.0;132235.0;132205.0;132225.0;26445000.0;200
INDFUT;05/01/2024;09:32:00;132225.0;132235.0;132215.0;132220.0;4627700.0;35
INDFUT;05/01/2024;09:33:00;132225.0;132255.0;132220.0;132230.0;19173350.0;145
INDFUT;05/01/2024;09:34:00;132230.0;132235.0;132195.0;132200.0;10576000.0;80
INDFUT;05/01/2024;09:35:00;132200.0;132215.0;132200.0;132205.0;7932300.0;60
INDFUT;05/01/2024;09:36:00;132230.0;132230.0;132205.0;132205.0;9915375.0;75
INDFUT;05/01/2024;09:37:00;132210.0;132245.0;132200.0;132205.0;23796900.0;180
INDFUT;05/01/2024;09:38:00;132195.0;132205.0;132180.0;132180.0;12557100.0;95
INDFUT;05/01/2024;09:39:00;132185.0;132200.0;132155.0;132190.0;24455150.0;185
INDFUT;05/01/2024;09:40:00;132205.0;132225.0;132190.0;132215.0;19832250.0;150
INDFUT;05/01/2024;09:41:00;132215.0;132225.0;132205.0;132225.0;9916875.0;75
INDFUT;05/01/2024;09:42:00;132220.0;132260.0;132220.0;132245.0;33061250.0;250
INDFUT;05/01/2024;09:43:00;132230.0;132250.0;132230.0;132250.0;11241250.0;85
INDFUT;05/01/2024;09:44:00;132245.0;132280.0;132235.0;132265.0;21823725.0;165
INDFUT;05/01/2024;09:45:00;132270.0;132280.0;132255.0;132260.0;7274300.0;55
INDFUT;05/01/2024;09:46:00;132255.0;132270.0;132255.0;132265.0;3306625.0;25
INDFUT;05/01/2024;09:47:00;132265.0;132265.0;132230.0;132230.0;15206450.0;115
INDFUT;05/01/2024;09:48:00;132225.0;132235.0;132215.0;132230.0;8594950.0;65
INDFUT;05/01/2024;09:49:00;132215.0;132215.0;132210.0;132210.0;3305250.0;25
INDFUT;05/01/2024;09:50:00;132225.0;132230.0;132210.0;132215.0;9916125.0;75
INDFUT;05/01/2024;09:51:00;132220.0;132230.0;132180.0;132180.0;20487900.0;155
INDFUT;05/01/2024;09:52:00;132170.0;132185.0;132125.0;132135.0;48889950.0;370
INDFUT;05/01/2024;09:53:00;132135.0;132140.0;132130.0;132135.0;6606750.0;50
INDFUT;05/01/2024;09:54:00;132150.0;132190.0;132140.0;132165.0;33041250.0;250
INDFUT;05/01/2024;09:55:00;132160.0;132160.0;132130.0;132145.0;10571600.0;80
INDFUT;05/01/2024;09:56:00;132135.0;132175.0;132135.0;132175.0;14539250.0;110
INDFUT;05/01/2024;09:57:00;132175.0;132175.0;132155.0;132160.0;6608000.0;50
INDFUT;05/01/2024;09:58:00;132165.0;132165.0;132150.0;132160.0;3304000.0;25
INDFUT;05/01/2024;09:59:00;132165.0;132165.0;132145.0;132150.0;4625250.0;35
INDFUT;05/01/2024;10:00:00;132140.0;132155.0;132125.0;132145.0;25768275.0;195
INDFUT;05/01/2024;10:01:00;132140.0;132170.0;132125.0;132165.0;21146400.0;160
INDFUT;05/01/2024;10:02:00;132175.0;132180.0;132150.0;132150.0;21144000.0;160
INDFUT;05/01/2024;10:03:00;132130.0;132205.0;132100.0;132195.0;50895075.0;385
INDFUT;05/01/2024;10:04:00;132205.0;132215.0;132165.0;132215.0;32392675.0;245
INDFUT;05/01/2024;10:05:00;132220.0;132245.0;132175.0;132220.0;40988200.0;310
INDFUT;05/01/2024;10:06:00;132215.0;132230.0;132190.0;132200.0;21152000.0;160
INDFUT;05/01/2024;10:07:00;132180.0;132220.0;132180.0;132205.0;11898450.0;90
INDFUT;05/01/2024;10:08:00;132220.0;132255.0;132140.0;132250.0;70092500.0;530
INDFUT;05/01/2024;10:09:00;132260.0;132300.0;132230.0;132280.0;23149000.0;175
INDFUT;05/01/2024;10:10:00;132280.0;132335.0;132240.0;132310.0;37046800.0;280
INDFUT;05/01/2024;10:11:00;132285.0;132320.0;132265.0;132315.0;19847250.0;150
INDFUT;05/01/2024;10:12:00;132335.0;132385.0;132335.0;132350.0;23161250.0;175
INDFUT;05/01/2024;10:13:00;132345.0;132455.0;132330.0;132435.0;25824825.0;195
INDFUT;05/01/2024;10:14:00;132445.0;132570.0;132430.0;132550.0;111342000.0;840
INDFUT;05/01/2024;10:15:00;132555.0;132575.0;132525.0;132530.0;36445750.0;275
INDFUT;05/01/2024;10:16:00;132525.0;132585.0;132480.0;132485.0;47694600.0;360
INDFUT;05/01/2024;10:17:00;132485.0;132550.0;132470.0;132550.0;72902500.0;550
INDFUT;05/01/2024;10:18:00;132555.0;132645.0;132555.0;132625.0;73606875.0;555
INDFUT;05/01/2024;10:19:00;132610.0;132610.0;132515.0;132560.0;25186400.0;190
INDFUT;05/01/2024;10:20:00;132555.0;132615.0;132530.0;132545.0;33798975.0;255
INDFUT;05/01/2024;10:21:00;132545.0;132570.0;132445.0;132520.0;69573000.0;525
INDFUT;05/01/2024;10:22:00;132540.0;132545.0;132480.0;132480.0;9936000.0;75
