symbol,tf,time,open,high,low,close,tick_volume,spread,real_volume
BIT$N,M15,1713862800,342500.0,344380.0,341900.0,343880.0,345,20,397
BIT$N,M15,1713863700,343960.0,344560.0,343620.0,344240.0,226,20,227
BIT$N,M15,1713864600,344140.0,344320.0,343000.0,343300.0,323,20,392
BIT$N,M15,1713865500,343320.0,344240.0,342600.0,343840.0,509,20,555
BIT$N,M15,1713866400,343580.0,344900.0,342740.0,344120.0,691,20,829
BIT$N,M15,1713867300,344140.0,344840.0,343820.0,344420.0,340,20,395
BIT$N,M15,1713868200,344520.0,345580.0,344460.0,345100.0,448,20,473
BIT$N,M15,1713869100,345160.0,345540.0,344500.0,345180.0,258,20,275
BIT$N,M15,1713870000,345160.0,345660.0,345060.0,345440.0,311,20,338
BIT$N,M15,1713870900,345560.0,345880.0,345380.0,345460.0,155,20,170
BIT$N,M15,1713871800,345480.0,346020.0,344820.0,345160.0,264,20,302
BIT$N,M15,1713872700,345260.0,345880.0,345000.0,345480.0,182,20,195
BIT$N,M15,1713873600,345560.0,345640.0,344940.0,345080.0,166,20,183
BIT$N,M15,1713874500,345160.0,345160.0,344660.0,345120.0,108,20,116
BIT$N,M15,1713875400,345140.0,345500.0,344140.0,344320.0,265,20,292
BIT$N,M15,1713876300,344400.0,345060.0,344200.0,344440.0,218,20,233
BIT$N,M15,1713877200,344360.0,345180.0,344320.0,345080.0,155,20,161
BIT$N,M15,1713878100,345060.0,345420.0,344720.0,345060.0,170,20,177
BIT$N,M15,1713879000,345140.0,345580.0,344940.0,345520.0,143,20,157
BIT$N,M15,1713879900,345480.0,345520.0,345160.0,345260.0,128,20,138
BIT$N,M15,1713880800,345300.0,345420.0,345160.0,345160.0,109,20,113
BIT$N,M15,1713881700,345160.0,345440.0,345080.0,345360.0,113,20,126
BIT$N,M15,1713882600,345360.0,345460.0,345220.0,345300.0,67,20,70
BIT$N,M15,1713883500,345360.0,345360.0,344300.0,344640.0,280,20,300
BIT$N,M15,1713884400,344720.0,344740.0,343180.0,343660.0,376,20,413
BIT$N,M15,1713885300,343600.0,344320.0,343580.0,344020.0,112,20,115
BIT$N,M15,1713886200,343980.0,343980.0,342960.0,343580.0,240,20,281
BIT$N,M15,1713887100,343580.0,344760.0,343540.0,344520.0,278,20,285
BIT$N,M15,1713888000,344540.0,344720.0,343120.0,343700.0,231,20,246
BIT$N,M15,1713888900,343680.0,343940.0,343180.0,343680.0,148,20,160
BIT$N,M15,1713889800,343640.0,343680.0,342520.0,342660.0,124,20,138
BIT$N,M15,1713890700,342680.0,343580.0,342680.0,343380.0,210,20,240
BIT$N,M15,1713891600,343320.0,343420.0,342800.0,343340.0,86,20,90
BIT$N,M15,1713892500,343320.0,343340.0,342240.0,342440.0,176,20,180
BIT$N,M15,1713893400,342520.0,342860.0,342220.0,342360.0,98,20,103
BIT$N,M15,1713894300,342340.0,342680.0,340000.0,340920.0,170,20,182
BIT$N,M15,1713895200,340900.0,341580.0,340300.0,340760.0,113,20,128
BIT$N,M15,1713896100,340480.0,341040.0,339400.0,340500.0,67,20,109
BIT$N,M15,1713949200,342980.0,343760.0,342160.0,343760.0,269,20,294
BIT$N,M15,1713950100,343760.0,343960.0,343140.0,343640.0,246,20,262
BIT$N,M15,1713951000,343640.0,344000.0,343240.0,343280.0,251,20,277
BIT$N,M15,1713951900,343280.0,343740.0,343160.0,343600.0,234,20,248
BIT$N,M15,1713952800,343580.0,343580.0,341500.0,342100.0,732,20,784
BIT$N,M15,1713953700,341960.0,342400.0,341640.0,341860.0,203,20,224
BIT$N,M15,1713954600,341880.0,342120.0,341000.0,341860.0,419,20,451
BIT$N,M15,1713955500,341840.0,343040.0,341640.0,342460.0,372,20,402
BIT$N,M15,1713956400,342560.0,343500.0,342400.0,342860.0,429,20,489
BIT$N,M15,1713957300,342700.0,342860.0,341260.0,341360.0,409,20,457
BIT$N,M15,1713958200,341360.0,341540.0,339400.0,339400.0,649,20,763
BIT$N,M15,1713959100,339380.0,339840.0,338000.0,338920.0,490,20,616
BIT$N,M15,1713960000,338920.0,340340.0,337200.0,338140.0,564,20,692
BIT$N,M15,1713960900,338060.0,339240.0,337660.0,338340.0,294,20,372
BIT$N,M15,1713961800,338220.0,338900.0,336260.0,337220.0,334,20,389
BIT$N,M15,1713962700,337080.0,339200.0,336500.0,337680.0,295,20,365
BIT$N,M15,1713963600,337520.0,339000.0,336460.0,337240.0,247,20,347
BIT$N,M15,1713964500,337260.0,337780.0,336520.0,336980.0,195,20,252
BIT$N,M15,1713965400,337180.0,338640.0,336860.0,337900.0,313,20,425
BIT$N,M15,1713966300,337960.0,337980.0,337080.0,337620.0,98,20,113
BIT$N,M15,1713967200,337480.0,338300.0,336960.0,337720.0,221,20,268
BIT$N,M15,1713968100,337840.0,338520.0,337720.0,338240.0,61,20,80
BIT$N,M15,1713969000,338300.0,339180.0,337440.0,337660.0,240,20,295
BIT$N,M15,1713969900,337460.0,338480.0,337060.0,337500.0,174,20,213
BIT$N,M15,1713970800,337460.0,337620.0,336500.0,336700.0,243,20,290
BIT$N,M15,1713971700,336640.0,336960.0,336220.0,336720.0,301,20,360
BIT$N,M15,1713972600,336720.0,336940.0,335100.0,335440.0,360,20,458
BIT$N,M15,1713973500,335360.0,335660.0,334240.0,334620.0,587,20,721
BIT$N,M15,1713974400,334720.0,335120.0,333860.0,334420.0,582,20,726
BIT$N,M15,1713975300,334420.0,334980.0,333880.0,334660.0,234,20,290
BIT$N,M15,1713976200,334780.0,334960.0,334420.0,334660.0,97,20,113
BIT$N,M15,1713977100,334680.0,335000.0,334300.0,334360.0,135,20,142
BIT$N,M15,1713978000,334560.0,334820.0,334340.0,334480.0,104,20,105
BIT$N,M15,1713978900,334420.0,334660.0,332060.0,332660.0,434,20,492
BIT$N,M15,1713979800,332600.0,332740.0,332180.0,332380.0,100,20,104
BIT$N,M15,1713980700,332400.0,332460.0,332260.0,332300.0,75,20,78
BIT$N,M15,1713981600,332320.0,332400.0,331000.0,331760.0,205,20,243
BIT$N,M15,1713982500,331880.0,331900.0,329180.0,330700.0,198,20,270
BIT$N,M15,1714035600,330780.0,331720.0,329420.0,330900.0,367,20,391
BIT$N,M15,1714036500,330880.0,331440.0,329840.0,330400.0,265,20,275
BIT$N,M15,1714037400,330440.0,331260.0,328620.0,330820.0,568,20,624
BIT$N,M15,1714038300,330700.0,331680.0,330400.0,331160.0,473,20,525
BIT$N,M15,1714039200,331300.0,333940.0,329100.0,330100.0,707,20,819
BIT$N,M15,1714040100,330080.0,330620.0,329160.0,329880.0,258,20,283
BIT$N,M15,1714041000,329700.0,329940.0,327980.0,328720.0,481,20,550
