symbol,tf,time,open,high,low,close,tick_volume,spread,real_volume
WIN$N,H1,1617008400,114300.0,114710.0,113770.0,114075.0,595394,5,1767904
WIN$N,H1,1617012000,114080.0,115220.0,114020.0,115025.0,931230,5,3172236
WIN$N,H1,1617015600,115025.0,115430.0,114250.0,114370.0,800114,5,2868512
WIN$N,H1,1617019200,114370.0,115085.0,114095.0,114875.0,647005,5,2334019
WIN$N,H1,1617022800,114875.0,115330.0,114675.0,115195.0,469399,5,1739595
WIN$N,H1,1617026400,115195.0,115665.0,114935.0,115125.0,535383,5,1916544
WIN$N,H1,1617030000,115120.0,115415.0,114540.0,114795.0,544722,5,2063918
WIN$N,H1,1617033600,114795.0,115625.0,114790.0,115260.0,487244,5,1962890
WIN$N,H1,1617037200,115260.0,115795.0,115240.0,115610.0,197568,5,668427
WIN$N,H1,1617094800,115400.0,115645.0,114665.0,114870.0,606160,5,1820244
WIN$N,H1,1617098400,114865.0,116265.0,114730.0,116080.0,988893,5,3381282
WIN$N,H1,1617102000,116080.0,116520.0,115990.0,116350.0,673160,5,2452692
WIN$N,H1,1617105600,116355.0,117190.0,116345.0,116850.0,585523,5,2162983
WIN$N,H1,1617109200,116855.0,116975.0,116550.0,116655.0,420858,5,1615385
WIN$N,H1,1617112800,116650.0,116870.0,116425.0,116695.0,508896,5,2020652
WIN$N,H1,1617116400,116690.0,116965.0,116520.0,116880.0,436390,5,1811269
WIN$N,H1,1617120000,116880.0,117095.0,116735.0,116915.0,397689,5,1639949
WIN$N,H1,1617123600,116910.0,117190.0,116870.0,116985.0,192916,5,700774
WIN$N,H1,1617181200,116875.0,117065.0,116615.0,116735.0,468106,5,1342465
WIN$N,H1,1617184800,116730.0,117115.0,116430.0,116690.0,832585,5,2954537
WIN$N,H1,1617188400,116685.0,117350.0,116530.0,117200.0,678632,5,2515571
WIN$N,H1,1617192000,117200.0,117245.0,116360.0,116460.0,601470,5,2206575
WIN$N,H1,1617195600,116460.0,116660.0,115915.0,116265.0,471930,5,1799696
WIN$N,H1,1617199200,116265.0,116390.0,115945.0,116105.0,447241,5,1706101
WIN$N,H1,1617202800,116105.0,116735.0,116000.0,116495.0,475716,5,1852591
WIN$N,H1,1617206400,116495.0,116790.0,116405.0,116625.0,382209,5,1515499
WIN$N,H1,1617210000,116625.0,116780.0,116415.0,116630.0,189475,5,645712
WIN$N,H1,1617267600,117135.0,117515.0,116530.0,116970.0,547241,5,1770418
WIN$N,H1,1617271200,116970.0,117095.0,116130.0,116260.0,818412,5,2909174
WIN$N,H1,1617274800,116265.0,116390.0,115340.0,115940.0,774593,5,2936689
WIN$N,H1,1617278400,115945.0,116020.0,115380.0,115900.0,522988,5,1949431
WIN$N,H1,1617282000,115905.0,116030.0,115275.0,115645.0,457594,5,1730757
WIN$N,H1,1617285600,115645.0,115825.0,115230.0,115625.0,460700,5,1739989
WIN$N,H1,1617289200,115630.0,115890.0,115505.0,115660.0,379835,5,1463695
WIN$N,H1,1617292800,115660.0,115770.0,114940.0,115140.0,447196,5,1747893
WIN$N,H1,1617296400,115140.0,115230.0,114680.0,114740.0,223099,5,791853
WIN$N,H1,1617613200,115590.0,116390.0,115580.0,116225.0,500039,5,1590679
WIN$N,H1,1617616800,116225.0,116970.0,116175.0,116790.0,685506,5,2673729
WIN$N,H1,1617620400,116790.0,117260.0,116750.0,117090.0,627370,5,2600011
WIN$N,H1,1617624000,117095.0,117240.0,116950.0,117225.0,355202,5,1419000
WIN$N,H1,1617627600,117225.0,117260.0,116520.0,116850.0,525642,5,2207322
WIN$N,H1,1617631200,116850.0,117260.0,116700.0,117100.0,491412,5,2030351
WIN$N,H1,1617634800,117105.0,117675.0,116965.0,117400.0,498560,5,2165345
WIN$N,H1,1617638400,117405.0,117765.0,117265.0,117650.0,402987,5,1746329
WIN$N,H1,1617642000,117645.0,117830.0,117575.0,117600.0,171127,5,683529
WIN$N,H1,1617699600,117290.0,117585.0,117100.0,117575.0,551200,5,1753122
WIN$N,H1,1617703200,117575.0,117870.0,117270.0,117615.0,907250,5,3287807
WIN$N,H1,1617706800,117620.0,118215.0,117180.0,118075.0,802987,5,3194722
WIN$N,H1,1617710400,118075.0,118135.0,117565.0,117675.0,444392,5,1743887
WIN$N,H1,1617714000,117670.0,118260.0,117620.0,117760.0,449948,5,1802212
WIN$N,H1,1617717600,117755.0,117795.0,117365.0,117680.0,509262,5,1966127
WIN$N,H1,1617721200,117680.0,118130.0,117600.0,117720.0,428474,5,1744695
WIN$N,H1,1617724800,117720.0,117725.0,117320.0,117450.0,419706,5,1742965
WIN$N,H1,1617728400,117450.0,117860.0,117415.0,117795.0,152214,5,572448
WIN$N,H1,1617786000,117620.0,117765.0,117205.0,117275.0,576577,5,1824740
WIN$N,H1,1617789600,117275.0,118150.0,117070.0,117945.0,871885,5,3149656
WIN$N,H1,1617793200,117945.0,118085.0,117510.0,117590.0,595601,5,2293049
WIN$N,H1,1617796800,117585.0,117720.0,116680.0,116935.0,660459,5,2516517
WIN$N,H1,1617800400,116930.0,118090.0,116830.0,117975.0,499790,5,1973339
WIN$N,H1,1617804000,117980.0,118500.0,117870.0,118125.0,421895,5,1712846
WIN$N,H1,1617807600,118125.0,118355.0,117510.0,117550.0,528417,5,2174709
WIN$N,H1,1617811200,117550.0,117775.0,117360.0,117550.0,349649,5,1403615
WIN$N,H1,1617814800,117555.0,117995.0,117510.0,117995.0,149212,5,552393
WIN$N,H1,1617872400,118245.0,118420.0,117735.0,117890.0,468778,5,1428017
WIN$N,H1,1617876000,117890.0,118040.0,117565.0,117915.0,763430,5,2654529
WIN$N,H1,1617879600,117920.0,117945.0,117460.0,117625.0,561918,5,2085739
WIN$N,H1,1617883200,117625.0,118610.0,117410.0,118435.0,545163,5,1955502
WIN$N,H1,1617886800,118435.0,119020.0,118300.0,118385.0,445240,5,1613566
WIN$N,H1,1617890400,118380.0,118425.0,118035.0,118095.0,418622,5,1679168
WIN$N,H1,1617894000,118090.0,118550.0,117965.0,118310.0,534677,5,2296587
WIN$N,H1,1617897600,118310.0,118570.0,118265.0,118370.0,353282,5,1541461
WIN$N,H1,1617901200,118370.0,118445.0,118085.0,118250.0,176405,5,607234
WIN$N,H1,1617958800,118040.0,118125.0,117450.0,117690.0,476364,5,1435508
WIN$N,H1,1617962400,117690.0,117930.0,117205.0,117795.0,777242,5,2711656
WIN$N,H1,1617966000,117790.0,118275.0,117675.0,118175.0,682206,5,2484255
WIN$N,H1,1617969600,118175.0,118695.0,117855.0,118590.0,518178,5,1931937
WIN$N,H1,1617973200,118590.0,118590.0,118150.0,118515.0,357346,5,1328873
WIN$N,H1,1617976800,118515.0,118525.0,117730.0,117775.0,382812,5,1464397
WIN$N,H1,1617980400,117775.0,118230.0,117445.0,117815.0,551457,5,2148737
WIN$N,H1,1617984000,117815.0,118120.0,117700.0,117835.0,352787,5,1394249
WIN$N,H1,1617987600,117835.0,117980.0,117485.0,117800.0,209300,5,706597
WIN$N,H1,1618218000,117475.0,118135.0,117430.0,118020.0,386638,5,1237723
WIN$N,H1,1618221600,118025.0,118540.0,117855.0,118290.0,774296,5,2787081
WIN$N,H1,1618225200,118285.0,118565.0,118235.0,118455.0,478437,5,1818568
WIN$N,H1,1618228800,118455.0,118680.0,118245.0,118415.0,439842,5,1684157
WIN$N,H1,1618232400,118410.0,118620.0,118275.0,118450.0,352037,5,1332674
