symbol,tf,time,open,high,low,close,tick_volume,spread,real_volume
BIT$N,M30,1713862800,342500.0,344560.0,341900.0,344240.0,571,20,624
BIT$N,M30,1713864600,344140.0,344320.0,342600.0,343840.0,832,20,947
BIT$N,M30,1713866400,343580.0,344900.0,342740.0,344420.0,1031,20,1224
BIT$N,M30,1713868200,344520.0,345580.0,344460.0,345180.0,706,20,748
BIT$N,M30,1713870000,345160.0,345880.0,345060.0,345460.0,466,20,508
BIT$N,M30,1713871800,345480.0,346020.0,344820.0,345480.0,446,20,497
BIT$N,M30,1713873600,345560.0,345640.0,344660.0,345120.0,274,20,299
BIT$N,M30,1713875400,345140.0,345500.0,344140.0,344440.0,483,20,525
BIT$N,M30,1713877200,344360.0,345420.0,344320.0,345060.0,325,20,338
BIT$N,M30,1713879000,345140.0,345580.0,344940.0,345260.0,271,20,295
BIT$N,M30,1713880800,345300.0,345440.0,345080.0,345360.0,222,20,239
BIT$N,M30,1713882600,345360.0,345460.0,344300.0,344640.0,347,20,370
BIT$N,M30,1713884400,344720.0,344740.0,343180.0,344020.0,488,20,528
BIT$N,M30,1713886200,343980.0,344760.0,342960.0,344520.0,518,20,566
BIT$N,M30,1713888000,344540.0,344720.0,343120.0,343680.0,379,20,406
BIT$N,M30,1713889800,343640.0,343680.0,342520.0,343380.0,334,20,378
BIT$N,M30,1713891600,343320.0,343420.0,342240.0,342440.0,262,20,270
BIT$N,M30,1713893400,342520.0,342860.0,340000.0,340920.0,268,20,285
BIT$N,M30,1713895200,340900.0,341580.0,339400.0,340500.0,180,20,237
BIT$N,M30,1713949200,342980.0,343960.0,342160.0,343640.0,515,20,556
BIT$N,M30,1713951000,343640.0,344000.0,343160.0,343600.0,485,20,525
BIT$N,M30,1713952800,343580.0,343580.0,341500.0,341860.0,935,20,1008
BIT$N,M30,1713954600,341880.0,343040.0,341000.0,342460.0,791,20,853
BIT$N,M30,1713956400,342560.0,343500.0,341260.0,341360.0,838,20,946
BIT$N,M30,1713958200,341360.0,341540.0,338000.0,338920.0,1139,20,1379
BIT$N,M30,1713960000,338920.0,340340.0,337200.0,338340.0,858,20,1064
BIT$N,M30,1713961800,338220.0,339200.0,336260.0,337680.0,629,20,754
BIT$N,M30,1713963600,337520.0,339000.0,336460.0,336980.0,442,20,599
BIT$N,M30,1713965400,337180.0,338640.0,336860.0,337620.0,411,20,538
BIT$N,M30,1713967200,337480.0,338520.0,336960.0,338240.0,282,20,348
BIT$N,M30,1713969000,338300.0,339180.0,337060.0,337500.0,414,20,508
BIT$N,M30,1713970800,337460.0,337620.0,336220.0,336720.0,544,20,650
BIT$N,M30,1713972600,336720.0,336940.0,334240.0,334620.0,947,20,1179
BIT$N,M30,1713974400,334720.0,335120.0,333860.0,334660.0,816,20,1016
BIT$N,M30,1713976200,334780.0,335000.0,334300.0,334360.0,232,20,255
BIT$N,M30,1713978000,334560.0,334820.0,332060.0,332660.0,538,20,597
BIT$N,M30,1713979800,332600.0,332740.0,332180.0,332300.0,175,20,182
BIT$N,M30,1713981600,332320.0,332400.0,329180.0,330700.0,403,20,513
BIT$N,M30,1714035600,330780.0,331720.0,329420.0,330400.0,632,20,666
BIT$N,M30,1714037400,330440.0,331680.0,328620.0,331160.0,1041,20,1149
BIT$N,M30,1714039200,331300.0,333940.0,329100.0,329880.0,965,20,1102
BIT$N,M30,1714041000,329700.0,329940.0,327980.0,328920.0,744,20,828
BIT$N,M30,1714042800,329040.0,332780.0,328900.0,330540.0,740,20,827
BIT$N,M30,1714044600,330540.0,331600.0,328960.0,329600.0,622,20,688
BIT$N,M30,1714046400,329520.0,330540.0,328160.0,329740.0,644,20,719
BIT$N,M30,1714048200,329820.0,331860.0,329160.0,331700.0,493,20,554
BIT$N,M30,1714050000,331600.0,332520.0,330960.0,332200.0,549,20,605
BIT$N,M30,1714051800,332060.0,333380.0,331740.0,333120.0,356,20,440
BIT$N,M30,1714053600,333200.0,334540.0,332340.0,334400.0,664,20,743
BIT$N,M30,1714055400,334240.0,334520.0,333040.0,334040.0,469,20,546
BIT$N,M30,1714057200,333840.0,335840.0,333400.0,335180.0,532,20,600
BIT$N,M30,1714059000,335020.0,335320.0,334420.0,334780.0,319,20,358
BIT$N,M30,1714060800,334840.0,335000.0,334260.0,334860.0,363,20,410
BIT$N,M30,1714062600,334840.0,335460.0,334360.0,335220.0,223,20,250
BIT$N,M30,1714064400,335080.0,335640.0,334840.0,334840.0,193,20,215
BIT$N,M30,1714066200,334820.0,335500.0,334260.0,334940.0,291,20,312
BIT$N,M30,1714068000,334780.0,335960.0,333580.0,334480.0,187,20,206
BIT$N,M30,1714122000,335240.0,337680.0,335240.0,336640.0,24,20,25
BIT$N,M30,1714123800,336540.0,337740.0,336540.0,336600.0,80,20,115
BIT$N,M30,1714125600,336880.0,336920.0,334220.0,334940.0,65,20,68
