symbol,tf,time,open,high,low,close,tick_volume,spread,real_volume
WIN$N,M15,1617008400,114300.0,114710.0,114215.0,114575.0,152630,5,412973
WIN$N,M15,1617009300,114575.0,114615.0,114270.0,114385.0,122123,5,360393
WIN$N,M15,1617010200,114385.0,114420.0,114020.0,114070.0,149562,5,452066
WIN$N,M15,1617011100,114070.0,114115.0,113770.0,114075.0,171079,5,542472
WIN$N,M15,1617012000,114080.0,114850.0,114020.0,114810.0,249113,5,830288
WIN$N,M15,1617012900,114815.0,115075.0,114665.0,114760.0,216997,5,723314
WIN$N,M15,1617013800,114760.0,115220.0,114615.0,114875.0,282215,5,965351
WIN$N,M15,1617014700,114880.0,115060.0,114680.0,115025.0,182905,5,653283
WIN$N,M15,1617015600,115025.0,115430.0,114940.0,115215.0,223060,5,794335
WIN$N,M15,1617016500,115220.0,115220.0,114570.0,114660.0,215116,5,748579
WIN$N,M15,1617017400,114655.0,114795.0,114460.0,114705.0,188071,5,691921
WIN$N,M15,1617018300,114700.0,114760.0,114250.0,114370.0,173867,5,633677
WIN$N,M15,1617019200,114370.0,114440.0,114095.0,114325.0,180829,5,640193
WIN$N,M15,1617020100,114330.0,114950.0,114245.0,114880.0,183329,5,639232
WIN$N,M15,1617021000,114880.0,114925.0,114470.0,114495.0,127601,5,472288
WIN$N,M15,1617021900,114500.0,115085.0,114450.0,114875.0,155246,5,582306
WIN$N,M15,1617022800,114875.0,115055.0,114705.0,114725.0,120224,5,467489
WIN$N,M15,1617023700,114725.0,115070.0,114675.0,115000.0,113440,5,430345
WIN$N,M15,1617024600,115000.0,115330.0,114945.0,115125.0,128040,5,456978
WIN$N,M15,1617025500,115120.0,115320.0,114960.0,115195.0,107695,5,384783
WIN$N,M15,1617026400,115195.0,115665.0,115155.0,115285.0,164896,5,579106
WIN$N,M15,1617027300,115285.0,115360.0,115050.0,115135.0,128248,5,442890
WIN$N,M15,1617028200,115135.0,115350.0,115010.0,115030.0,113453,5,411571
WIN$N,M15,1617029100,115025.0,115240.0,114935.0,115125.0,128786,5,482977
WIN$N,M15,1617030000,115120.0,115315.0,115035.0,115260.0,107726,5,404585
WIN$N,M15,1617030900,115265.0,115385.0,115010.0,115225.0,134377,5,489473
WIN$N,M15,1617031800,115225.0,115415.0,115110.0,115155.0,106420,5,396286
WIN$N,M15,1617032700,115155.0,115360.0,114540.0,114795.0,196199,5,773574
WIN$N,M15,1617033600,114795.0,115225.0,114790.0,115195.0,144394,5,603082
WIN$N,M15,1617034500,115190.0,115500.0,115160.0,115410.0,124319,5,485605
WIN$N,M15,1617035400,115410.0,115625.0,115315.0,115315.0,111540,5,438243
WIN$N,M15,1617036300,115315.0,115440.0,115160.0,115260.0,106991,5,435960
WIN$N,M15,1617037200,115260.0,115490.0,115240.0,115480.0,60335,5,212254
WIN$N,M15,1617038100,115485.0,115640.0,115370.0,115610.0,58616,5,196813
WIN$N,M15,1617039000,115605.0,115615.0,115410.0,115510.0,45666,5,152799
WIN$N,M15,1617039900,115505.0,115795.0,115475.0,115610.0,32951,5,106561
WIN$N,M15,1617094800,115400.0,115645.0,115170.0,115255.0,156367,5,420822
WIN$N,M15,1617095700,115255.0,115280.0,115110.0,115175.0,111151,5,333304
WIN$N,M15,1617096600,115175.0,115330.0,115040.0,115130.0,155521,5,470983
WIN$N,M15,1617097500,115125.0,115160.0,114665.0,114870.0,183121,5,595135
WIN$N,M15,1617098400,114865.0,115365.0,114730.0,115295.0,209804,5,715227
WIN$N,M15,1617099300,115295.0,115655.0,115290.0,115470.0,214751,5,730431
WIN$N,M15,1617100200,115475.0,115720.0,115230.0,115575.0,274852,5,941177
WIN$N,M15,1617101100,115575.0,116265.0,115470.0,116080.0,289486,5,994447
WIN$N,M15,1617102000,116080.0,116520.0,116040.0,116380.0,227647,5,819193
WIN$N,M15,1617102900,116385.0,116470.0,116130.0,116250.0,157683,5,568305
WIN$N,M15,1617103800,116255.0,116395.0,115990.0,116260.0,190957,5,704200
WIN$N,M15,1617104700,116250.0,116360.0,116200.0,116350.0,96873,5,360994
WIN$N,M15,1617105600,116355.0,116825.0,116345.0,116825.0,202552,5,736843
WIN$N,M15,1617106500,116820.0,117190.0,116735.0,116815.0,182764,5,667902
WIN$N,M15,1617107400,116815.0,116965.0,116695.0,116900.0,106132,5,400014
WIN$N,M15,1617108300,116900.0,116960.0,116740.0,116850.0,94075,5,358224
WIN$N,M15,1617109200,116855.0,116975.0,116685.0,116705.0,83163,5,308974
WIN$N,M15,1617110100,116700.0,116820.0,116625.0,116750.0,95571,5,363464
WIN$N,M15,1617111000,116750.0,116930.0,116610.0,116715.0,124964,5,475195
WIN$N,M15,1617111900,116715.0,116810.0,116550.0,116655.0,117160,5,467752
WIN$N,M15,1617112800,116650.0,116745.0,116430.0,116545.0,134675,5,559901
WIN$N,M15,1617113700,116540.0,116780.0,116450.0,116705.0,111693,5,431563
WIN$N,M15,1617114600,116705.0,116760.0,116425.0,116650.0,142787,5,564340
WIN$N,M15,1617115500,116650.0,116870.0,116555.0,116695.0,119741,5,464848
WIN$N,M15,1617116400,116690.0,116785.0,116580.0,116725.0,108517,5,423894
