symbol,tf,time,open,high,low,close,tick_volume,spread,real_volume
WIN$N,D1,1616976000,114300.0,115795.0,113770.0,115610.0,5208059,5,18494045
WIN$N,D1,1617062400,115400.0,117190.0,114665.0,116985.0,4810485,5,17605230
WIN$N,D1,1617148800,116875.0,117350.0,115915.0,116630.0,4547364,5,16538747
WIN$N,D1,1617235200,117135.0,117515.0,114680.0,114740.0,4631658,5,17039899
WIN$N,D1,1617580800,115590.0,117830.0,115580.0,117600.0,4257845,5,17116295
WIN$N,D1,1617667200,117290.0,118260.0,117100.0,117795.0,4665433,5,17807985
WIN$N,D1,1617753600,117620.0,118500.0,116680.0,117995.0,4653485,5,17600864
WIN$N,D1,1617840000,118245.0,119020.0,117410.0,118250.0,4267515,5,15861803
WIN$N,D1,1617926400,118040.0,118695.0,117205.0,117800.0,4307692,5,15606209
WIN$N,D1,1618185600,117475.0,118950.0,117430.0,118715.0,3824153,5,14354990
WIN$N,D1,1618272000,118155.0,119565.0,117880.0,119010.0,4046727,5,15447179
WIN$N,D1,1618358400,119490.0,121370.0,119490.0,120825.0,3072376,5,12422526
WIN$N,D1,1618444800,121000.0,121880.0,120540.0,121250.0,4311133,5,16995081
WIN$N,D1,1618531200,121200.0,121860.0,120620.0,121620.0,3908130,5,15934262
WIN$N,D1,1618790400,121500.0,122475.0,121050.0,121345.0,4192027,5,16312242
WIN$N,D1,1618876800,120900.0,121765.0,120255.0,120270.0,4110652,5,16341270
WIN$N,D1,1619049600,120775.0,121460.0,119615.0,120255.0,4730148,5,18180736
WIN$N,D1,1619136000,120700.0,121310.0,120300.0,121220.0,4055993,5,14198088
WIN$N,D1,1619395200,121460.0,121750.0,120145.0,121290.0,3997744,5,14324901
WIN$N,D1,1619481600,121300.0,121540.0,119160.0,119200.0,4064439,5,16369712
WIN$N,D1,1619568000,119610.0,121990.0,119525.0,121960.0,3683926,5,14358899
WIN$N,D1,1619654400,121705.0,122050.0,120080.0,120265.0,4112846,5,16651857
WIN$N,D1,1619740800,120035.0,120540.0,118905.0,119055.0,4642624,5,18203378
WIN$N,D1,1620000000,119800.0,120335.0,118815.0,119525.0,4199731,5,16151559
WIN$N,D1,1620086400,119260.0,119700.0,117915.0,118180.0,4510263,5,17525644
WIN$N,D1,1620172800,118700.0,120205.0,118470.0,120045.0,3816201,5,15218841
WIN$N,D1,1620259200,120025.0,120420.0,119320.0,120380.0,4334707,5,16740965
WIN$N,D1,1620345600,120630.0,122705.0,120380.0,122405.0,3446388,5,13595787
WIN$N,D1,1620604800,122295.0,123045.0,122045.0,122200.0,3851225,5,14774841
WIN$N,D1,1620691200,121290.0,123250.0,120465.0,122960.0,4474973,5,17805021
WIN$N,D1,1620777600,122755.0,122895.0,119650.0,119900.0,4799687,5,18463110
WIN$N,D1,1620864000,120110.0,121725.0,119830.0,120970.0,4579773,5,17847990
WIN$N,D1,1620950400,121515.0,122475.0,121185.0,121860.0,4229227,5,16604769
WIN$N,D1,1621209600,121435.0,123370.0,121335.0,123010.0,3773808,5,13626462
WIN$N,D1,1621296000,123550.0,123840.0,122710.0,122900.0,4428614,5,17585770
WIN$N,D1,1621382400,121955.0,123495.0,121690.0,123100.0,4719880,5,17915423
WIN$N,D1,1621468800,122990.0,123220.0,122300.0,122740.0,3727279,5,14851364
WIN$N,D1,1621555200,123195.0,123245.0,121910.0,122755.0,3104432,5,12046338
WIN$N,D1,1621814400,122950.0,124425.0,122700.0,124140.0,3366737,5,13710469
WIN$N,D1,1621900800,124065.0,124930.0,122890.0,123315.0,3784471,5,15984650
WIN$N,D1,1621987200,123520.0,124510.0,123505.0,123890.0,3376831,5,13901269
WIN$N,D1,1622073600,123890.0,124740.0,123625.0,124600.0,3528123,5,15738571
WIN$N,D1,1622160000,124840.0,125880.0,124350.0,125515.0,3190263,5,13552662
WIN$N,D1,1622419200,125515.0,126340.0,125390.0,126140.0,2863533,5,11353150
WIN$N,D1,1622505600,126600.0,128560.0,126345.0,128430.0,3418814,5,15208910
WIN$N,D1,1622592000,128260.0,129675.0,128050.0,129430.0,3578740,5,15899265
WIN$N,D1,1622764800,129105.0,130280.0,129105.0,130080.0,3886638,5,15915099
WIN$N,D1,1623024000,130175.0,131360.0,129560.0,130515.0,4106576,5,18050957
WIN$N,D1,1623110400,130605.0,130895.0,129320.0,130025.0,4324569,5,19705616
WIN$N,D1,1623196800,130040.0,130960.0,129365.0,129765.0,4602259,5,20707106
WIN$N,D1,1623283200,129800.0,130660.0,129500.0,130100.0,4755977,5,20864259
WIN$N,D1,1623369600,130385.0,130425.0,128640.0,129560.0,3649464,5,14867216
WIN$N,D1,1623628800,129760.0,131150.0,129650.0,130210.0,3815918,5,16997722
WIN$N,D1,1623715200,130380.0,130385.0,129235.0,130075.0,4632594,5,19979054
WIN$N,D1,1623801600,130705.0,131165.0,129085.0,129945.0,4627449,5,20603446
WIN$N,D1,1623888000,129850.0,130745.0,128325.0,129290.0,4769277,5,20856293
WIN$N,D1,1623974400,129350.0,129580.0,128250.0,128510.0,4721279,5,20191211
WIN$N,D1,1624233600,128995.0,130230.0,128755.0,129900.0,3970089,5,16042274
WIN$N,D1,1624320000,129915.0,129930.0,128480.0,129760.0,4298227,5,18764218
WIN$N,D1,1624406400,129760.0,130645.0,128835.0,129240.0,3979650,5,17181714
WIN$N,D1,1624492800,129685.0,130325.0,129500.0,130125.0,3851654,5,16508928
WIN$N,D1,1624579200,130285.0,130450.0,127235.0,128145.0,4467254,5,19161765
WIN$N,D1,1624838400,128045.0,128765.0,126945.0,128000.0,4429552,5,18774418
WIN$N,D1,1624924800,127900.0,128100.0,126765.0,127775.0,4173063,5,18784731
WIN$N,D1,1625011200,127400.0,127835.0,126750.0,126985.0,4248136,5,19711908
WIN$N,D1,1625097600,127435.0,127735.0,125485.0,126080.0,4756819,5,21620870
WIN$N,D1,1625184000,126300.0,128430.0,126080.0,128420.0,4022540,5,17271363
WIN$N,D1,1625443200,128000.0,128235.0,127015.0,127700.0,3607328,5,14128714
WIN$N,D1,1625529600,127525.0,127625.0,125300.0,125360.0,4660318,5,19925231
WIN$N,D1,1625616000,125980.0,127745.0,125670.0,127395.0,4383205,5,19486281
WIN$N,D1,1625702400,125680.0,126440.0,124725.0,125700.0,5006730,5,20676648
WIN$N,D1,1626048000,126550.0,128500.0,126160.0,128500.0,3755903,5,17303921
WIN$N,D1,1626134400,128175.0,128990.0,126820.0,128820.0,4577562,5,20670687
WIN$N,D1,1626220800,128930.0,130140.0,128530.0,129000.0,4814009,5,21675259
WIN$N,D1,1626307200,128570.0,129485.0,127305.0,128045.0,4767900,5,21129032
WIN$N,D1,1626393600,128145.0,128530.0,126180.0,126455.0,4298524,5,18378380
WIN$N,D1,1626652800,124750.0,125190.0,123660.0,125060.0,5378684,5,22219955
WIN$N,D1,1626739200,125680.0,126060.0,123905.0,125580.0,5038200,5,21960209
WIN$N,D1,1626825600,125750.0,126510.0,125530.0,126425.0,4339952,5,18448486
WIN$N,D1,1626912000,126450.0,126820.0,125690.0,126575.0,3851995,5,17262828
WIN$N,D1,1626998400,126900.0,126945.0,124685.0,124985.0,3564233,5,16028366
WIN$N,D1,1627257600,125110.0,126580.0,125015.0,126215.0,3244259,5,15307632
WIN$N,D1,1627344000,125865.0,125955.0,123945.0,124765.0,3976271,5,18246810
WIN$N,D1,1627430400,125260.0,127060.0,125240.0,126305.0,4249564,5,19305780
WIN$N,D1,1627516800,126415.0,127145.0,125140.0,125490.0,4139979,5,19291308
WIN$N,D1,1627603200,124840.0,125245.0,121800.0,122340.0,4405471,5,20658210
WIN$N,D1,1627862400,123695.0,124805.0,121985.0,123180.0,4704272,5,21173113
WIN$N,D1,1627948800,123220.0,124020.0,120955.0,123230.0,5831482,5,22016279
WIN$N,D1,1628035200,123230.0,123820.0,121135.0,122020.0,5874961,5,21535442
WIN$N,D1,1628121600,123250.0,123800.0,120835.0,121100.0,5421221,5,20283425
WIN$N,D1,1628208000,121520.0,123470.0,121100.0,123070.0,4630735,5,17005303
WIN$N,D1,1628467200,122500.0,123790.0,122160.0,123015.0,4634214,5,18340996
WIN$N,D1,1628553600,123285.0,123660.0,122150.0,122450.0,4872326,5,19298498
WIN$N,D1,1628640000,122725.0,122900.0,120855.0,122130.0,5123495,5,20083892
WIN$N,D1,1628726400,122390.0,122455.0,120370.0,120700.0,4812509,5,19088606
WIN$N,D1,1628812800,120890.0,121335.0,119940.0,121195.0,5172695,5,19329100
WIN$N,D1,1629072000,120550.0,120760.0,118700.0,119630.0,4898102,5,20537955
WIN$N,D1,1629158400,119315.0,119340.0,116220.0,117150.0,6334671,5,26212646
WIN$N,D1,1629244800,118890.0,119685.0,116470.0,116960.0,5836755,5,23094955
WIN$N,D1,1629331200,115200.0,118415.0,114825.0,118040.0,6279816,5,24927564
WIN$N,D1,1629417600,117280.0,119160.0,116425.0,118935.0,5178160,5,19632485
WIN$N,D1,1629676800,119300.0,119595.0,117745.0,118060.0,5234321,5,20190189
WIN$N,D1,1629763200,118910.0,121275.0,118880.0,121275.0,4424832,5,18753377
WIN$N,D1,1629849600,121145.0,121590.0,119845.0,121390.0,4626070,5,18972946
WIN$N,D1,1629936000,121050.0,121560.0,119030.0,119575.0,5069612,5,20805109
WIN$N,D1,1630022400,119985.0,121400.0,119660.0,120850.0,3974375,5,16202875
WIN$N,D1,1630281600,121120.0,121200.0,119900.0,120630.0,4091870,5,17298271
WIN$N,D1,1630368000,120190.0,120795.0,118415.0,119200.0,5471402,5,21567043
WIN$N,D1,1630454400,119400.0,120615.0,118625.0,119180.0,5144525,5,20338473
WIN$N,D1,1630540800,119595.0,119735.0,116920.0,117160.0,5751495,5,22396327
WIN$N,D1,1630627200,117665.0,118350.0,116085.0,116855.0,5236082,5,19873990
WIN$N,D1,1630886400,117200.0,118585.0,116530.0,118370.0,3748279,5,14006225
WIN$N,D1,1631059200,117150.0,117980.0,113570.0,113830.0,5985660,5,23855417
WIN$N,D1,1631145600,114570.0,117245.0,112815.0,117080.0,7296918,5,25608553
WIN$N,D1,1631232000,117250.0,118195.0,114400.0,114680.0,6454987,5,20727954
WIN$N,D1,1631491200,115600.0,117585.0,115515.0,116680.0,6364696,5,20527849
WIN$N,D1,1631577600,116300.0,117735.0,115980.0,116900.0,5917445,5,19757567
WIN$N,D1,1631664000,116650.0,116980.0,115105.0,115600.0,5292597,5,17525589
WIN$N,D1,1631750400,114845.0,115130.0,113705.0,114410.0,5527127,5,18006376
WIN$N,D1,1631836800,113780.0,114145.0,111205.0,111205.0,5353155,5,18788141
WIN$N,D1,1632096000,109205.0,110165.0,107800.0,109710.0,6609975,5,22258913
WIN$N,D1,1632182400,110600.0,111190.0,109175.0,110240.0,6811765,5,22975214
WIN$N,D1,1632268800,111500.0,113605.0,111500.0,112435.0,5758580,5,19808576
WIN$N,D1,1632355200,112895.0,114640.0,112670.0,114010.0,5253213,5,17790865
WIN$N,D1,1632441600,113265.0,113820.0,112655.0,113750.0,5188409,5,17461946
WIN$N,D1,1632700800,114080.0,115115.0,112355.0,113400.0,5344975,5,20373769
WIN$N,D1,1632787200,112555.0,113360.0,109980.0,110020.0,6276947,5,22428217
WIN$N,D1,1632873600,110700.0,112195.0,110490.0,111140.0,6008221,5,21559767
WIN$N,D1,1632960000,111650.0,112515.0,110460.0,110690.0,6262195,5,22560037
WIN$N,D1,1633046400,111050.0,113150.0,110930.0,113120.0,5283108,5,19512943
