symbol,tf,time,open,high,low,close,tick_volume,spread,real_volume
BIT$N,H1,1713862800,342500.0,344560.0,341900.0,343840.0,1403,20,1571
BIT$N,H1,1713866400,343580.0,345580.0,342740.0,345180.0,1737,20,1972
BIT$N,H1,1713870000,345160.0,346020.0,344820.0,345480.0,912,20,1005
BIT$N,H1,1713873600,345560.0,345640.0,344140.0,344440.0,757,20,824
BIT$N,H1,1713877200,344360.0,345580.0,344320.0,345260.0,596,20,633
BIT$N,H1,1713880800,345300.0,345460.0,344300.0,344640.0,569,20,609
BIT$N,H1,1713884400,344720.0,344760.0,342960.0,344520.0,1006,20,1094
BIT$N,H1,1713888000,344540.0,344720.0,342520.0,343380.0,713,20,784
BIT$N,H1,1713891600,343320.0,343420.0,340000.0,340920.0,530,20,555
BIT$N,H1,1713895200,340900.0,341580.0,339400.0,340500.0,180,20,237
BIT$N,H1,1713949200,342980.0,344000.0,342160.0,343600.0,1000,20,1081
BIT$N,H1,1713952800,343580.0,343580.0,341000.0,342460.0,1726,20,1861
BIT$N,H1,1713956400,342560.0,343500.0,338000.0,338920.0,1977,20,2325
BIT$N,H1,1713960000,338920.0,340340.0,336260.0,337680.0,1487,20,1818
BIT$N,H1,1713963600,337520.0,339000.0,336460.0,337620.0,853,20,1137
BIT$N,H1,1713967200,337480.0,339180.0,336960.0,337500.0,696,20,856
BIT$N,H1,1713970800,337460.0,337620.0,334240.0,334620.0,1491,20,1829
BIT$N,H1,1713974400,334720.0,335120.0,333860.0,334360.0,1048,20,1271
BIT$N,H1,1713978000,334560.0,334820.0,332060.0,332300.0,713,20,779
BIT$N,H1,1713981600,332320.0,332400.0,329180.0,330700.0,403,20,513
BIT$N,H1,1714035600,330780.0,331720.0,328620.0,331160.0,1673,20,1815
BIT$N,H1,1714039200,331300.0,333940.0,327980.0,328920.0,1709,20,1930
BIT$N,H1,1714042800,329040.0,332780.0,328900.0,329600.0,1362,20,1515
BIT$N,H1,1714046400,329520.0,331860.0,328160.0,331700.0,1137,20,1273
BIT$N,H1,1714050000,331600.0,333380.0,330960.0,333120.0,905,20,1045
BIT$N,H1,1714053600,333200.0,334540.0,332340.0,334040.0,1133,20,1289
BIT$N,H1,1714057200,333840.0,335840.0,333400.0,334780.0,851,20,958
BIT$N,H1,1714060800,334840.0,335460.0,334260.0,335220.0,586,20,660
BIT$N,H1,1714064400,335080.0,335640.0,334260.0,334940.0,484,20,527
BIT$N,H1,1714068000,334780.0,335960.0,333580.0,334480.0,187,20,206
BIT$N,H1,1714122000,335240.0,337740.0,335240.0,336600.0,104,20,140
BIT$N,H1,1714125600,336880.0,338000.0,334220.0,338000.0,117,20,120
BIT$N,H1,1714129200,337900.0,339380.0,335360.0,335380.0,106,20,114
BIT$N,H1,1714132800,335080.0,335180.0,331360.0,333640.0,89,20,92
BIT$N,H1,1714136400,333640.0,333640.0,332380.0,333360.0,27,20,28
BIT$N,H1,1714140000,333080.0,333500.0,331400.0,332400.0,75,20,93
BIT$N,H1,1714143600,332420.0,333200.0,330620.0,333200.0,64,20,74
BIT$N,H1,1714147200,333140.0,333140.0,330120.0,331200.0,88,20,102
BIT$N,H1,1714150800,331140.0,332100.0,330300.0,331000.0,44,20,70
BIT$N,H1,1714154400,330740.0,334300.0,330740.0,334300.0,28,20,39
BIT$N,H1,1714381200,325960.0,326000.0,322960.0,325280.0,765,20,806
BIT$N,H1,1714384800,325320.0,325720.0,321060.0,322140.0,1125,20,1220
BIT$N,H1,1714388400,322100.0,325840.0,321280.0,325800.0,1395,20,1481
BIT$N,H1,1714392000,325820.0,329020.0,325300.0,328040.0,1693,20,1887
BIT$N,H1,1714395600,328000.0,328680.0,325480.0,325700.0,929,20,1099
BIT$N,H1,1714399200,325700.0,328080.0,325560.0,327460.0,996,20,1098
BIT$N,H1,1714402800,327460.0,327720.0,324520.0,325540.0,1094,20,1229
BIT$N,H1,1714406400,325520.0,327620.0,324180.0,327620.0,837,20,1007
BIT$N,H1,1714410000,327380.0,327820.0,325460.0,325600.0,573,20,667
BIT$N,H1,1714413600,325600.0,329040.0,325560.0,329040.0,153,20,186
BIT$N,H1,1714467600,319700.0,321000.0,316680.0,317980.0,1650,20,1875
BIT$N,H1,1714471200,318000.0,319640.0,317160.0,317760.0,1372,20,1534
BIT$N,H1,1714474800,317780.0,321560.0,317260.0,320680.0,1394,20,1572
BIT$N,H1,1714478400,320720.0,321560.0,317400.0,318660.0,1132,20,1299
BIT$N,H1,1714482000,318620.0,318780.0,317000.0,317500.0,1117,20,1294
BIT$N,H1,1714485600,317340.0,317980.0,314660.0,315840.0,1211,20,1368
BIT$N,H1,1714489200,315840.0,316400.0,314060.0,315560.0,980,20,1169
BIT$N,H1,1714492800,315660.0,316020.0,312620.0,312880.0,1563,20,1793
BIT$N,H1,1714496400,312800.0,313780.0,312000.0,312280.0,831,20,1002
BIT$N,H1,1714500000,312300.0,312620.0,298000.0,303000.0,420,20,519
BIT$N,H1,1714640400,305000.0,307980.0,303020.0,303260.0,1726,20,1934
BIT$N,H1,1714644000,303260.0,305020.0,301100.0,301840.0,1706,20,2020
BIT$N,H1,1714647600,301840.0,306020.0,301220.0,305000.0,1429,20,1612
BIT$N,H1,1714651200,304940.0,307140.0,304440.0,306200.0,1151,20,1404
BIT$N,H1,1714654800,306300.0,306440.0,304500.0,305400.0,794,20,977
BIT$N,H1,1714658400,305640.0,307580.0,304900.0,306420.0,1322,20,1552
BIT$N,H1,1714662000,306440.0,307300.0,305160.0,306920.0,1210,20,1409
BIT$N,H1,1714665600,306860.0,307960.0,305860.0,307560.0,1025,20,1245
BIT$N,H1,1714669200,307540.0,307800.0,300220.0,301380.0,1099,20,1322
BIT$N,H1,1714672800,300780.0,303880.0,299700.0,302980.0,264,20,285
BIT$N,H1,1714726800,304680.0,311560.0,303080.0,310400.0,2262,20,2627
BIT$N,H1,1714730400,310460.0,315600.0,309780.0,315160.0,1922,20,2167
BIT$N,H1,1714734000,315420.0,316680.0,313480.0,314240.0,1848,20,2236
BIT$N,H1,1714737600,314200.0,315860.0,312540.0,315280.0,1091,20,1298
