symbol,tf,time,open,high,low,close,tick_volume,spread,real_volume
WSP$N,D1,1616976000,3952.0,3976.75,3935.0,3968.25,924,1,4535
WSP$N,D1,1617062400,3950.25,3960.25,3937.0,3953.0,914,1,5694
WSP$N,D1,1617148800,3956.25,3986.5,3955.0,3970.0,664,1,4111
WSP$N,D1,1617235200,3985.75,4018.0,3984.75,4017.75,1051,1,5790
WSP$N,D1,1617580800,4033.5,4076.25,4032.5,4073.75,1632,1,6146
WSP$N,D1,1617667200,4066.0,4078.75,4061.0,4072.5,866,1,3860
WSP$N,D1,1617753600,4068.75,4081.75,4061.5,4081.75,700,1,3782
WSP$N,D1,1617840000,4086.0,4102.5,4077.5,4102.5,711,1,3066
WSP$N,D1,1617926400,4099.75,4125.0,4086.25,4119.25,662,1,4227
WSP$N,D1,1618185600,4116.25,4128.0,4111.0,4127.25,562,1,2066
WSP$N,D1,1618272000,4113.75,4143.25,4112.5,4137.75,752,1,3180
WSP$N,D1,1618358400,4143.75,4148.0,4118.0,4128.0,1524,1,4559
WSP$N,D1,1618444800,4144.75,4170.25,4143.25,4167.25,779,1,3613
WSP$N,D1,1618531200,4173.0,4187.75,4166.75,4179.75,698,1,3670
WSP$N,D1,1618790400,4171.25,4175.5,4146.5,4162.5,1081,1,6283
WSP$N,D1,1618876800,4146.5,4156.5,4115.75,4127.5,929,1,4939
WSP$N,D1,1619049600,4163.5,4175.5,4120.0,4135.0,1489,1,10065
WSP$N,D1,1619136000,4140.75,4189.75,4134.0,4174.75,979,1,4930
WSP$N,D1,1619395200,4175.0,4188.0,4173.5,4185.0,595,1,3084
WSP$N,D1,1619481600,4186.25,4188.5,4171.75,4184.25,558,1,2429
WSP$N,D1,1619568000,4180.5,4196.25,4175.75,4194.5,829,1,4334
WSP$N,D1,1619654400,4205.5,4213.5,4173.25,4209.75,1054,1,6105
WSP$N,D1,1619740800,4190.0,4194.0,4171.25,4186.25,1070,1,11341
WSP$N,D1,1620000000,4199.25,4206.0,4185.25,4185.75,644,1,3401
WSP$N,D1,1620086400,4174.5,4174.5,4125.75,4166.0,1340,1,8803
WSP$N,D1,1620172800,4177.5,4183.75,4158.0,4165.75,700,1,2981
WSP$N,D1,1620259200,4169.0,4212.5,4146.25,4202.0,1218,1,4414
WSP$N,D1,1620345600,4208.5,4239.25,4200.5,4231.25,1367,1,6867
WSP$N,D1,1620604800,4232.25,4238.75,4182.25,4182.25,986,1,4416
WSP$N,D1,1620691200,4148.0,4160.25,4108.5,4146.5,2542,1,15482
WSP$N,D1,1620777600,4139.0,4140.0,4055.0,4055.0,3019,1,20290
WSP$N,D1,1620864000,4065.0,4130.5,4064.0,4111.25,2225,1,13095
WSP$N,D1,1620950400,4139.75,4181.0,4127.25,4175.0,1139,1,8025
WSP$N,D1,1621209600,4153.75,4169.75,4141.0,4169.75,819,1,4803
WSP$N,D1,1621296000,4168.25,4171.75,4118.0,4118.25,937,1,6791
WSP$N,D1,1621382400,4083.0,4118.25,4060.0,4107.25,1881,1,13530
WSP$N,D1,1621468800,4109.0,4171.5,4108.0,4157.5,1230,1,7036
WSP$N,D1,1621555200,4175.25,4187.5,4152.0,4159.5,809,1,6375
WSP$N,D1,1621814400,4173.0,4208.0,4173.0,4203.0,849,1,4432
WSP$N,D1,1621900800,4210.0,4212.0,4181.5,4191.5,704,1,2701
WSP$N,D1,1621987200,4199.0,4203.25,4182.75,4198.75,402,1,3610
